V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15
292.620	291.082	289.741	288.575	287.565	286.692	285.944	285.308	284.773	284.329	283.970	283.690	283.484	283.349	283.282
292.133	290.651	289.359	288.235	287.261	286.421	285.700	285.087	284.571	284.144	283.798	283.528	283.330	283.199	283.135
289.332	288.172	287.161	286.282	285.520	284.862	284.298	283.818	283.414	283.080	282.809	282.598	282.443	282.341	282.290
281.984	281.670	281.395	281.157	280.950	280.772	280.619	280.489	280.379	280.289	280.215	280.158	280.116	280.088	280.074
279.485	279.458	279.435	279.414	279.396	279.381	279.368	279.357	279.347	279.339	279.333	279.328	279.325	279.322	279.321
280.294	280.174	280.070	279.978	279.900	279.831	279.773	279.723	279.681	279.647	279.619	279.597	279.581	279.570	279.565
282.158	281.824	281.532	281.279	281.059	280.869	280.706	280.568	280.451	280.355	280.277	280.216	280.171	280.142	280.127
286.287	285.477	284.772	284.158	283.626	283.167	282.773	282.438	282.157	281.923	281.734	281.587	281.479	281.407	281.372
289.530	288.348	287.317	286.420	285.643	284.972	284.397	283.908	283.496	283.155	282.880	282.664	282.506	282.402	282.350
288.519	287.453	286.523	285.715	285.014	284.410	283.891	283.450	283.079	282.771	282.522	282.328	282.185	282.092	282.045
291.138	289.770	288.578	287.541	286.643	285.867	285.202	284.637	284.160	283.766	283.447	283.198	283.015	282.894	282.835
295.500	293.630	292.001	290.584	289.355	288.295	287.386	286.613	285.962	285.423	284.987	284.647	284.396	284.232	284.150
292.693	291.147	289.799	288.626	287.610	286.733	285.981	285.341	284.803	284.357	283.996	283.715	283.507	283.371	283.304
287.121	286.215	285.426	284.739	284.144	283.631	283.191	282.816	282.501	282.240	282.029	281.864	281.743	281.663	281.623
286.271	285.464	284.760	284.147	283.616	283.158	282.766	282.431	282.150	281.917	281.729	281.582	281.474	281.403	281.367
287.936	286.937	286.066	285.308	284.652	284.085	283.599	283.186	282.838	282.550	282.317	282.135	282.001	281.913	281.869
288.445	287.387	286.465	285.663	284.968	284.368	283.854	283.416	283.048	282.743	282.496	282.304	282.162	282.069	282.022
291.036	289.680	288.498	287.471	286.580	285.811	285.151	284.590	284.118	283.728	283.411	283.164	282.983	282.863	282.804
292.188	290.700	289.402	288.274	287.296	286.452	285.728	285.112	284.594	284.165	283.818	283.547	283.347	283.216	283.151
294.263	292.536	291.030	289.721	288.586	287.607	286.767	286.052	285.451	284.953	284.550	284.236	284.005	283.852	283.777
293.229	291.621	290.219	289.000	287.943	287.031	286.249	285.584	285.024	284.560	284.185	283.893	283.677	283.535	283.465
292.045	290.573	289.290	288.174	287.207	286.372	285.656	285.047	284.535	284.111	283.767	283.499	283.302	283.172	283.108
291.906	290.450	289.181	288.077	287.120	286.295	285.587	284.985	284.478	284.058	283.718	283.453	283.258	283.130	283.066
294.626	292.857	291.315	289.974	288.812	287.809	286.949	286.217	285.601	285.091	284.679	284.356	284.119	283.964	283.886
294.588	292.824	291.285	289.948	288.788	287.788	286.930	286.200	285.585	285.077	284.665	284.344	284.108	283.952	283.875
295.926	294.007	292.335	290.881	289.620	288.533	287.600	286.806	286.138	285.585	285.137	284.788	284.531	284.362	284.278
294.452	292.703	291.179	289.853	288.704	287.712	286.862	286.138	285.529	285.025	284.617	284.299	284.064	283.910	283.834
294.425	292.679	291.157	289.834	288.687	287.697	286.848	286.126	285.518	285.015	284.608	284.290	284.056	283.902	283.826
291.219	289.842	288.642	287.598	286.693	285.913	285.243	284.673	284.194	283.797	283.476	283.225	283.041	282.919	282.859
290.810	289.480	288.321	287.313	286.439	285.685	285.038	284.488	284.025	283.642	283.331	283.089	282.911	282.794	282.736
288.351	287.304	286.391	285.597	284.910	284.316	283.807	283.374	283.009	282.707	282.463	282.272	282.132	282.040	281.994
289.462	288.287	287.263	286.372	285.600	284.934	284.363	283.877	283.468	283.129	282.855	282.641	282.484	282.381	282.329
288.073	287.058	286.173	285.404	284.737	284.161	283.668	283.248	282.895	282.602	282.365	282.180	282.044	281.955	281.911
289.180	288.037	287.041	286.176	285.425	284.777	284.222	283.749	283.351	283.022	282.756	282.548	282.395	282.294	282.244
289.546	288.361	287.329	286.431	285.653	284.981	284.405	283.915	283.503	283.161	282.885	282.669	282.511	282.406	282.355
288.151	287.127	286.235	285.458	284.785	284.205	283.707	283.283	282.927	282.632	282.393	282.206	282.069	281.979	281.934
289.389	288.223	287.206	286.322	285.555	284.894	284.327	283.844	283.438	283.102	282.830	282.617	282.461	282.358	282.307
289.247	288.097	287.094	286.222	285.467	284.815	284.255	283.780	283.379	283.048	282.779	282.570	282.416	282.315	282.264
288.756	287.663	286.709	285.880	285.162	284.542	284.010	283.557	283.177	282.861	282.606	282.407	282.261	282.164	282.116
287.614	286.652	285.813	285.084	284.451	283.906	283.438	283.040	282.705	282.427	282.203	282.028	281.899	281.814	281.772
289.244	288.094	287.092	286.221	285.465	284.813	284.254	283.778	283.378	283.047	282.779	282.569	282.415	282.314	282.264
291.707	290.274	289.024	287.938	286.996	286.184	285.487	284.894	284.395	283.982	283.648	283.387	283.195	283.069	283.006
294.409	292.665	291.145	289.823	288.677	287.688	286.840	286.119	285.511	285.009	284.602	284.284	284.051	283.897	283.821
299.504	297.174	295.143	293.377	291.846	290.525	289.391	288.427	287.616	286.944	286.401	285.977	285.664	285.459	285.357
298.609	296.382	294.440	292.752	291.289	290.026	288.943	288.021	287.246	286.604	286.085	285.679	285.381	285.185	285.087
294.083	292.377	290.889	289.595	288.474	287.507	286.677	285.971	285.377	284.885	284.487	284.176	283.948	283.797	283.723
290.479	289.187	288.061	287.082	286.233	285.501	284.872	284.338	283.888	283.516	283.215	282.979	282.806	282.692	282.636
290.637	289.327	288.185	287.192	286.331	285.588	284.951	284.409	283.953	283.576	283.270	283.032	282.856	282.741	282.683
289.906	288.680	287.612	286.682	285.877	285.182	284.586	284.078	283.652	283.298	283.012	282.789	282.625	282.517	282.463
290.992	289.641	288.464	287.440	286.552	285.786	285.129	284.570	284.100	283.711	283.396	283.150	282.969	282.850	282.791
291.112	289.748	288.558	287.523	286.627	285.853	285.189	284.625	284.150	283.756	283.438	283.190	283.007	282.887	282.827
294.276	292.547	291.040	289.730	288.594	287.614	286.774	286.058	285.457	284.958	284.555	284.240	284.009	283.856	283.781
289.859	288.639	287.575	286.649	285.848	285.156	284.562	284.057	283.632	283.280	282.996	282.773	282.610	282.502	282.449
286.220	285.418	284.719	284.111	283.584	283.130	282.740	282.408	282.129	281.898	281.711	281.565	281.457	281.387	281.352
289.618	288.425	287.385	286.481	285.698	285.021	284.441	283.948	283.533	283.189	282.911	282.693	282.534	282.428	282.376
292.006	290.539	289.260	288.147	287.183	286.351	285.637	285.030	284.519	284.096	283.754	283.487	283.290	283.161	283.097
288.251	287.215	286.313	285.528	284.847	284.260	283.757	283.328	282.968	282.669	282.428	282.239	282.100	282.009	281.964
288.910	287.799	286.830	285.988	285.258	284.627	284.087	283.627	283.240	282.920	282.661	282.458	282.309	282.212	282.163
291.917	290.459	289.189	288.084	287.127	286.301	285.592	284.989	284.482	284.062	283.722	283.457	283.261	283.133	283.069
291.977	290.513	289.237	288.127	287.165	286.335	285.623	285.017	284.507	284.085	283.744	283.477	283.281	283.152	283.088
297.272	295.199	293.392	291.820	290.458	289.282	288.274	287.416	286.694	286.097	285.613	285.235	284.958	284.775	284.684
295.749	293.851	292.196	290.757	289.510	288.434	287.511	286.726	286.065	285.518	285.075	284.729	284.475	284.308	284.225
292.881	291.313	289.946	288.757	287.727	286.838	286.075	285.426	284.881	284.428	284.063	283.777	283.567	283.429	283.360
289.642	288.446	287.404	286.498	285.712	285.034	284.453	283.958	283.542	283.198	282.919	282.701	282.541	282.436	282.383
288.827	287.726	286.765	285.930	285.206	284.581	284.045	283.590	283.206	282.888	282.631	282.431	282.283	282.186	282.138
288.192	287.163	286.266	285.486	284.810	284.227	283.727	283.301	282.943	282.647	282.407	282.220	282.082	281.991	281.946
290.004	288.766	287.688	286.750	285.937	285.236	284.634	284.122	283.692	283.335	283.047	282.821	282.656	282.547	282.493
293.917	292.230	290.759	289.480	288.371	287.414	286.594	285.896	285.308	284.822	284.428	284.121	283.895	283.746	283.673
292.733	291.182	289.830	288.654	287.635	286.755	286.001	285.359	284.819	284.372	284.010	283.728	283.520	283.383	283.316
293.311	291.693	290.283	289.057	287.994	287.077	286.290	285.621	285.058	284.592	284.214	283.920	283.703	283.561	283.490
297.760	295.631	293.774	292.160	290.761	289.554	288.518	287.637	286.896	286.282	285.785	285.397	285.112	284.925	284.831
298.663	296.430	294.483	292.790	291.322	290.056	288.970	288.046	287.269	286.625	286.104	285.697	285.398	285.201	285.104
296.995	294.954	293.174	291.627	290.285	289.128	288.135	287.291	286.580	285.991	285.515	285.143	284.870	284.690	284.601
297.062	295.013	293.226	291.673	290.327	289.165	288.168	287.321	286.607	286.017	285.539	285.165	284.891	284.710	284.621
297.447	295.354	293.529	291.942	290.566	289.379	288.361	287.495	286.766	286.163	285.675	285.293	285.013	284.829	284.737
298.224	296.042	294.139	292.484	291.050	289.812	288.751	287.847	287.088	286.458	285.949	285.552	285.259	285.067	284.971
295.746	293.849	292.194	290.756	289.509	288.433	287.510	286.725	286.064	285.517	285.074	284.729	284.474	284.307	284.224
292.757	291.203	289.849	288.671	287.650	286.769	286.013	285.370	284.829	284.381	284.019	283.736	283.528	283.391	283.323
292.904	291.333	289.964	288.773	287.741	286.850	286.087	285.437	284.890	284.437	284.071	283.785	283.574	283.436	283.367
293.474	291.837	290.411	289.170	288.095	287.168	286.372	285.695	285.125	284.653	284.272	283.974	283.755	283.610	283.539
293.533	291.890	290.457	289.212	288.132	287.200	286.401	285.721	285.150	284.676	284.293	283.993	283.773	283.628	283.557
291.070	289.710	288.525	287.494	286.600	285.829	285.168	284.606	284.132	283.740	283.423	283.175	282.993	282.873	282.814
289.716	288.512	287.463	286.550	285.759	285.076	284.491	283.992	283.573	283.226	282.945	282.726	282.565	282.459	282.406
288.283	287.244	286.338	285.550	284.868	284.278	283.773	283.343	282.981	282.682	282.439	282.250	282.111	282.019	281.974
292.739	291.187	289.835	288.658	287.639	286.759	286.004	285.362	284.822	284.374	284.013	283.730	283.522	283.385	283.318
292.736	291.185	289.832	288.656	287.637	286.757	286.003	285.361	284.820	284.373	284.011	283.729	283.521	283.384	283.317
290.999	289.647	288.469	287.444	286.556	285.790	285.133	284.573	284.103	283.713	283.398	283.152	282.971	282.852	282.793
289.419	288.249	287.229	286.342	285.574	284.911	284.342	283.858	283.450	283.113	282.840	282.627	282.471	282.367	282.316
292.168	290.682	289.386	288.260	287.283	286.441	285.718	285.103	284.586	284.157	283.811	283.540	283.341	283.210	283.145
292.653	291.111	289.767	288.598	287.585	286.711	285.961	285.323	284.786	284.342	283.982	283.701	283.495	283.359	283.291
286.537	285.699	284.968	284.333	283.782	283.306	282.899	282.552	282.260	282.018	281.823	281.670	281.558	281.484	281.447
283.830	283.303	282.844	282.445	282.098	281.800	281.543	281.325	281.142	280.990	280.867	280.771	280.701	280.654	280.631
283.866	283.335	282.872	282.470	282.121	281.820	281.561	281.342	281.157	281.004	280.880	280.783	280.712	280.665	280.642
290.281	289.012	287.906	286.944	286.110	285.391	284.773	284.248	283.807	283.441	283.145	282.914	282.744	282.632	282.576
293.500	291.861	290.432	289.189	288.112	287.183	286.385	285.707	285.136	284.664	284.281	283.983	283.763	283.619	283.547
291.493	290.085	288.857	287.789	286.864	286.065	285.380	284.798	284.307	283.901	283.573	283.316	283.127	283.003	282.942
289.203	288.058	287.060	286.192	285.439	284.790	284.234	283.760	283.361	283.031	282.764	282.555	282.402	282.301	282.251
289.138	288.000	287.009	286.146	285.399	284.754	284.201	283.730	283.334	283.006	282.741	282.534	282.381	282.281	282.232
287.868	286.877	286.013	285.261	284.610	284.047	283.565	283.155	282.810	282.524	282.293	282.112	281.979	281.892	281.849
288.553	287.483	286.550	285.738	285.035	284.428	283.908	283.465	283.093	282.784	282.534	282.340	282.196	282.102	282.055
291.616	290.194	288.953	287.875	286.940	286.134	285.442	284.853	284.358	283.948	283.616	283.357	283.166	283.041	282.979
293.133	291.536	290.144	288.933	287.884	286.978	286.201	285.541	284.985	284.524	284.152	283.861	283.647	283.506	283.436
290.002	288.765	287.687	286.749	285.936	285.235	284.633	284.122	283.691	283.335	283.046	282.821	282.655	282.546	282.492
291.856	290.406	289.142	288.043	287.090	286.267	285.562	284.962	284.457	284.039	283.701	283.437	283.242	283.115	283.051
292.911	291.340	289.970	288.778	287.746	286.855	286.090	285.440	284.893	284.440	284.073	283.787	283.577	283.438	283.369
296.534	294.546	292.813	291.305	289.999	288.871	287.904	287.082	286.389	285.816	285.352	284.990	284.724	284.549	284.462
300.004	297.617	295.535	293.725	292.156	290.803	289.642	288.654	287.823	287.134	286.577	286.143	285.823	285.612	285.508
301.186	298.663	296.463	294.550	292.892	291.461	290.234	289.189	288.311	287.583	286.995	286.535	286.197	285.975	285.865
298.293	296.102	294.192	292.532	291.092	289.850	288.785	287.878	287.116	286.484	285.973	285.574	285.281	285.088	284.992
299.555	297.219	295.183	293.412	291.877	290.553	289.417	288.450	287.637	286.964	286.419	285.994	285.681	285.475	285.373
290.843	289.509	288.347	287.336	286.459	285.703	285.055	284.503	284.039	283.654	283.343	283.100	282.921	282.804	282.746
288.328	287.284	286.374	285.582	284.896	284.304	283.796	283.364	283.000	282.699	282.455	282.265	282.125	282.033	281.987
291.437	290.035	288.813	287.750	286.829	286.034	285.352	284.772	284.284	283.880	283.553	283.298	283.110	282.986	282.925
292.399	290.887	289.568	288.421	287.427	286.570	285.834	285.208	284.681	284.245	283.892	283.617	283.414	283.281	283.215
291.379	289.983	288.767	287.709	286.792	286.001	285.323	284.746	284.260	283.858	283.532	283.278	283.091	282.968	282.907
292.654	291.112	289.767	288.598	287.585	286.711	285.961	285.323	284.786	284.342	283.982	283.701	283.495	283.359	283.292
290.524	289.227	288.096	287.113	286.261	285.526	284.895	284.358	283.907	283.533	283.230	282.994	282.820	282.706	282.649
291.159	289.789	288.595	287.556	286.656	285.879	285.213	284.646	284.169	283.774	283.455	283.205	283.021	282.901	282.841
290.932	289.588	288.417	287.398	286.515	285.753	285.099	284.543	284.075	283.688	283.374	283.130	282.950	282.831	282.773
291.641	290.215	288.972	287.892	286.955	286.147	285.454	284.864	284.368	283.957	283.625	283.365	283.174	283.048	282.986
295.488	293.620	291.992	290.576	289.348	288.289	287.381	286.608	285.957	285.419	284.983	284.643	284.393	284.228	284.146
287.930	286.931	286.061	285.304	284.648	284.082	283.596	283.183	282.835	282.547	282.314	282.133	281.999	281.911	281.867
294.540	292.781	291.248	289.914	288.758	287.761	286.906	286.178	285.566	285.059	284.648	284.328	284.092	283.937	283.860
295.393	293.536	291.917	290.509	289.289	288.236	287.333	286.565	285.918	285.383	284.950	284.611	284.363	284.199	284.118
298.223	296.040	294.138	292.483	291.049	289.811	288.750	287.847	287.087	286.458	285.949	285.551	285.259	285.066	284.971
298.199	296.019	294.119	292.466	291.034	289.798	288.738	287.836	287.077	286.449	285.940	285.543	285.251	285.059	284.964
297.885	295.741	293.872	292.247	290.838	289.623	288.580	287.693	286.947	286.329	285.829	285.439	285.152	284.963	284.869
294.188	292.470	290.972	289.669	288.540	287.565	286.730	286.019	285.420	284.925	284.524	284.211	283.981	283.830	283.754
292.043	290.571	289.288	288.173	287.206	286.371	285.656	285.047	284.534	284.110	283.767	283.499	283.302	283.172	283.108
291.005	289.653	288.474	287.449	286.560	285.793	285.136	284.576	284.105	283.716	283.400	283.154	282.973	282.854	282.795
288.698	287.611	286.663	285.839	285.125	284.509	283.981	283.531	283.152	282.839	282.586	282.388	282.242	282.146	282.099
287.632	286.668	285.827	285.096	284.463	283.916	283.447	283.048	282.712	282.434	282.209	282.034	281.905	281.820	281.778
285.875	285.113	284.449	283.871	283.370	282.938	282.567	282.252	281.987	281.767	281.589	281.450	281.348	281.281	281.248
287.750	286.772	285.920	285.178	284.536	283.982	283.506	283.101	282.761	282.479	282.251	282.073	281.942	281.856	281.813
286.206	285.406	284.708	284.102	283.576	283.122	282.733	282.402	282.123	281.893	281.706	281.560	281.453	281.382	281.348
287.693	286.722	285.875	285.139	284.501	283.950	283.478	283.076	282.737	282.457	282.231	282.054	281.924	281.838	281.796
286.825	285.953	285.194	284.533	283.960	283.466	283.043	282.682	282.379	282.128	281.924	281.766	281.649	281.572	281.534
289.301	288.145	287.137	286.260	285.501	284.845	284.283	283.804	283.402	283.068	282.799	282.588	282.433	282.331	282.281
289.885	288.662	287.595	286.668	285.864	285.170	284.575	284.069	283.643	283.290	283.005	282.782	282.618	282.510	282.457
289.538	288.355	287.323	286.426	285.648	284.977	284.401	283.912	283.500	283.158	282.882	282.667	282.508	282.404	282.352
290.260	288.993	287.889	286.929	286.097	285.379	284.763	284.239	283.798	283.433	283.137	282.907	282.737	282.625	282.570
293.871	292.189	290.723	289.448	288.343	287.389	286.571	285.875	285.289	284.805	284.412	284.106	283.881	283.732	283.659
287.821	286.835	285.976	285.228	284.580	284.021	283.542	283.134	282.790	282.506	282.276	282.097	281.965	281.878	281.835
284.521	283.915	283.386	282.926	282.528	282.184	281.889	281.638	281.427	281.252	281.111	281.001	280.919	280.866	280.839
285.078	284.408	283.823	283.315	282.874	282.494	282.168	281.891	281.657	281.464	281.308	281.186	281.096	281.037	281.007
284.826	284.184	283.625	283.139	282.717	282.354	282.042	281.776	281.553	281.368	281.219	281.102	281.016	280.959	280.931
285.418	284.709	284.090	283.552	283.086	282.684	282.339	282.045	281.798	281.593	281.428	281.299	281.204	281.141	281.110
281.878	281.575	281.312	281.083	280.884	280.713	280.566	280.441	280.335	280.248	280.178	280.123	280.082	280.056	280.042
283.846	283.318	282.857	282.456	282.108	281.809	281.551	281.333	281.149	280.996	280.873	280.777	280.706	280.659	280.636
284.529	283.922	283.392	282.932	282.533	282.189	281.893	281.642	281.431	281.255	281.114	281.003	280.922	280.868	280.842
280.746	280.573	280.424	280.293	280.180	280.082	279.999	279.928	279.868	279.818	279.778	279.747	279.724	279.708	279.701
279.831	279.764	279.706	279.655	279.611	279.573	279.541	279.513	279.490	279.471	279.455	279.443	279.434	279.428	279.425
280.597	280.442	280.307	280.190	280.088	280.000	279.925	279.860	279.806	279.762	279.726	279.697	279.677	279.663	279.656
280.059	279.966	279.885	279.815	279.753	279.701	279.655	279.617	279.584	279.558	279.536	279.519	279.506	279.498	279.494
279.753	279.695	279.644	279.601	279.563	279.530	279.502	279.478	279.458	279.441	279.427	279.417	279.409	279.404	279.402
280.014	279.926	279.850	279.783	279.725	279.675	279.633	279.596	279.566	279.540	279.520	279.504	279.492	279.484	279.480
280.911	280.720	280.553	280.408	280.283	280.174	280.082	280.003	279.936	279.881	279.836	279.802	279.776	279.759	279.751
282.710	282.312	281.965	281.663	281.402	281.176	280.982	280.818	280.679	280.564	280.472	280.399	280.346	280.311	280.293
286.307	285.495	284.787	284.172	283.638	283.178	282.783	282.447	282.165	281.931	281.741	281.594	281.485	281.413	281.378
283.759	283.241	282.788	282.395	282.054	281.760	281.508	281.293	281.113	280.963	280.842	280.748	280.678	280.632	280.610
283.406	282.927	282.511	282.148	281.834	281.563	281.331	281.133	280.966	280.829	280.717	280.630	280.566	280.524	280.503
284.548	283.939	283.407	282.945	282.545	282.199	281.903	281.651	281.439	281.263	281.121	281.010	280.928	280.874	280.848
284.295	283.715	283.209	282.769	282.387	282.058	281.776	281.536	281.334	281.167	281.031	280.926	280.848	280.797	280.771
283.980	283.436	282.962	282.549	282.191	281.883	281.618	281.393	281.204	281.047	280.920	280.821	280.748	280.700	280.676
285.140	284.462	283.872	283.358	282.913	282.529	282.199	281.919	281.683	281.488	281.330	281.206	281.115	281.056	281.026
284.064	283.510	283.027	282.607	282.244	281.930	281.660	281.431	281.238	281.079	280.950	280.849	280.775	280.726	280.702
284.739	284.107	283.557	283.078	282.663	282.305	281.998	281.737	281.517	281.335	281.188	281.073	280.988	280.933	280.905
285.273	284.580	283.976	283.451	282.995	282.602	282.266	281.979	281.738	281.538	281.376	281.250	281.157	281.096	281.066
283.250	282.790	282.389	282.040	281.738	281.477	281.253	281.062	280.902	280.770	280.662	280.578	280.517	280.476	280.456
279.650	279.604	279.564	279.529	279.499	279.473	279.450	279.431	279.415	279.402	279.391	279.383	279.377	279.373	279.371
280.783	280.606	280.453	280.319	280.203	280.103	280.017	279.944	279.883	279.832	279.791	279.759	279.735	279.720	279.712
283.306	282.840	282.433	282.079	281.773	281.508	281.281	281.088	280.926	280.791	280.682	280.597	280.535	280.494	280.473
281.785	281.493	281.239	281.018	280.826	280.661	280.519	280.399	280.297	280.213	280.145	280.092	280.053	280.027	280.014
282.538	282.159	281.830	281.543	281.295	281.080	280.896	280.740	280.608	280.499	280.411	280.342	280.291	280.258	280.241
281.495	281.237	281.012	280.816	280.646	280.500	280.374	280.267	280.177	280.103	280.043	279.996	279.961	279.938	279.927
278.410	278.507	278.591	278.664	278.728	278.782	278.829	278.869	278.903	278.931	278.953	278.971	278.984	278.992	278.997
274.962	275.455	275.885	276.259	276.583	276.863	277.103	277.307	277.479	277.621	277.736	277.826	277.892	277.935	277.957
277.767	277.938	278.086	278.216	278.328	278.424	278.507	278.578	278.637	278.687	278.726	278.757	278.780	278.795	278.803
277.665	277.847	278.006	278.145	278.264	278.368	278.456	278.532	278.595	278.648	278.690	278.724	278.748	278.764	278.772
276.890	277.161	277.398	277.604	277.782	277.936	278.068	278.180	278.275	278.353	278.417	278.466	278.502	278.526	278.538
276.076	276.441	276.759	277.036	277.276	277.483	277.661	277.812	277.939	278.044	278.129	278.196	278.245	278.277	278.293
273.814	274.439	274.984	275.458	275.869	276.224	276.528	276.787	277.004	277.185	277.331	277.444	277.528	277.583	277.611
273.056	273.769	274.390	274.930	275.398	275.802	276.149	276.444	276.692	276.897	277.063	277.193	277.288	277.351	277.382
273.814	274.439	274.984	275.458	275.869	276.224	276.528	276.787	277.004	277.185	277.331	277.444	277.528	277.583	277.611
272.141	272.959	273.672	274.292	274.829	275.293	275.691	276.029	276.314	276.549	276.740	276.889	276.999	277.071	277.106
268.957	270.141	271.173	272.071	272.849	273.520	274.096	274.586	274.998	275.340	275.616	275.831	275.990	276.094	276.146
277.038	277.292	277.514	277.707	277.874	278.019	278.142	278.248	278.336	278.410	278.469	278.515	278.549	278.572	278.583
278.120	278.250	278.363	278.462	278.547	278.621	278.684	278.738	278.783	278.821	278.851	278.875	278.892	278.904	278.909
276.400	276.728	277.014	277.263	277.478	277.664	277.823	277.959	278.073	278.167	278.244	278.304	278.348	278.376	278.391
281.514	281.254	281.027	280.829	280.658	280.510	280.384	280.276	280.185	280.110	280.049	280.002	279.967	279.944	279.933
281.033	280.828	280.649	280.494	280.359	280.243	280.143	280.058	279.987	279.927	279.880	279.842	279.815	279.797	279.788
280.850	280.666	280.505	280.366	280.245	280.140	280.051	279.975	279.911	279.858	279.815	279.781	279.757	279.740	279.732
276.700	276.994	277.249	277.472	277.665	277.831	277.973	278.095	278.197	278.281	278.350	278.403	278.443	278.468	278.481
278.747	278.805	278.856	278.899	278.937	278.970	278.998	279.022	279.042	279.059	279.073	279.083	279.091	279.096	279.098
283.060	282.621	282.239	281.907	281.619	281.371	281.157	280.976	280.824	280.697	280.595	280.515	280.456	280.418	280.399
283.195	282.742	282.346	282.002	281.704	281.446	281.226	281.038	280.880	280.749	280.643	280.560	280.500	280.460	280.440
280.410	280.277	280.161	280.059	279.972	279.896	279.831	279.776	279.729	279.691	279.660	279.635	279.618	279.606	279.600
277.269	277.497	277.695	277.868	278.018	278.147	278.258	278.352	278.432	278.497	278.551	278.592	278.623	278.643	278.653
271.943	272.784	273.517	274.154	274.706	275.183	275.591	275.939	276.232	276.474	276.670	276.823	276.936	277.010	277.047
271.377	272.283	273.072	273.759	274.354	274.868	275.308	275.683	275.998	276.259	276.470	276.635	276.757	276.836	276.876
275.858	276.248	276.589	276.884	277.141	277.362	277.552	277.713	277.849	277.961	278.052	278.124	278.176	278.210	278.227
269.531	270.649	271.624	272.471	273.206	273.840	274.384	274.846	275.235	275.558	275.819	276.022	276.172	276.270	276.319
273.613	274.262	274.827	275.319	275.745	276.112	276.428	276.696	276.922	277.109	277.260	277.378	277.465	277.522	277.550
272.889	273.620	274.258	274.813	275.294	275.709	276.065	276.368	276.622	276.833	277.004	277.137	277.235	277.300	277.332
279.085	279.104	279.120	279.135	279.147	279.158	279.167	279.175	279.182	279.187	279.192	279.195	279.198	279.199	279.200
275.104	275.581	275.997	276.358	276.672	276.942	277.174	277.372	277.538	277.675	277.786	277.873	277.937	277.979	278.000
268.606	269.830	270.898	271.826	272.631	273.325	273.920	274.427	274.853	275.206	275.492	275.715	275.879	275.987	276.040
268.334	269.590	270.685	271.637	272.462	273.174	273.784	274.304	274.741	275.103	275.396	275.625	275.793	275.904	275.958
266.707	268.150	269.408	270.502	271.450	272.268	272.970	273.567	274.069	274.485	274.822	275.084	275.278	275.405	275.468
277.556	277.751	277.921	278.069	278.197	278.307	278.402	278.483	278.550	278.607	278.652	278.688	278.714	278.731	278.739
273.720	274.356	274.910	275.393	275.811	276.171	276.481	276.744	276.966	277.149	277.297	277.413	277.499	277.555	277.582
279.578	279.541	279.508	279.479	279.454	279.433	279.414	279.399	279.386	279.375	279.366	279.359	279.354	279.351	279.349
280.597	280.442	280.307	280.190	280.088	280.000	279.925	279.860	279.806	279.762	279.726	279.697	279.677	279.663	279.656
281.042	280.836	280.656	280.500	280.364	280.248	280.147	280.062	279.990	279.931	279.883	279.845	279.818	279.799	279.790
280.203	280.094	279.998	279.915	279.843	279.781	279.727	279.682	279.644	279.612	279.587	279.567	279.552	279.542	279.537
277.757	277.929	278.078	278.209	278.321	278.419	278.502	278.573	278.633	278.683	278.723	278.754	278.777	278.792	278.800
277.134	277.377	277.590	277.774	277.934	278.072	278.191	278.291	278.376	278.446	278.503	278.547	278.580	278.601	278.612
279.052	279.075	279.095	279.112	279.127	279.140	279.151	279.160	279.168	279.175	279.180	279.184	279.187	279.189	279.190
273.698	274.337	274.894	275.378	275.797	276.160	276.470	276.734	276.957	277.141	277.290	277.406	277.492	277.548	277.576
278.191	278.313	278.419	278.512	278.592	278.661	278.720	278.770	278.813	278.848	278.876	278.898	278.915	278.925	278.931
277.351	277.570	277.760	277.926	278.069	278.193	278.299	278.390	278.466	278.529	278.580	278.619	278.649	278.668	278.678
277.611	277.799	277.964	278.107	278.231	278.337	278.429	278.507	278.573	278.627	278.671	278.706	278.731	278.747	278.756
276.559	276.869	277.138	277.373	277.577	277.752	277.903	278.031	278.138	278.228	278.300	278.356	278.398	278.425	278.439
279.170	279.179	279.187	279.194	279.200	279.205	279.210	279.214	279.217	279.219	279.222	279.223	279.225	279.225	279.226
278.750	278.807	278.857	278.901	278.939	278.971	278.999	279.023	279.043	279.060	279.073	279.084	279.092	279.097	279.099
280.707	280.539	280.393	280.266	280.156	280.061	279.980	279.910	279.852	279.804	279.764	279.734	279.711	279.697	279.689
275.742	276.145	276.497	276.803	277.068	277.297	277.493	277.660	277.801	277.917	278.011	278.085	278.139	278.174	278.192
278.477	278.566	278.643	278.711	278.769	278.820	278.863	278.900	278.931	278.956	278.977	278.993	279.005	279.013	279.017
281.292	281.057	280.853	280.674	280.520	280.387	280.273	280.175	280.094	280.026	279.971	279.928	279.897	279.876	279.866
280.778	280.603	280.449	280.316	280.200	280.101	280.015	279.943	279.881	279.831	279.790	279.758	279.734	279.719	279.711
280.001	279.914	279.839	279.774	279.717	279.668	279.626	279.590	279.560	279.535	279.515	279.499	279.488	279.480	279.476
279.618	279.576	279.539	279.507	279.479	279.455	279.434	279.417	279.402	279.390	279.380	279.372	279.367	279.363	279.361
