survey_year	p	type
2021	 0.01700000000	Measured
2021	 0.02100000000	Measured
2021	 0.02115428354	Measured
2021	 0.07400000000	Measured
2021	 0.02126675785	Measured
2021	 0.02137924455	Measured
2021	 0.02149174364	Measured
2021	 0.02160425512	Measured
2021	 0.02171677900	Measured
2021	 0.12100000000	Measured
2021	 0.02200000000	Measured
2021	 0.02182931527	Measured
2021	 0.03600000000	Measured
2021	 1.11500000000	Measured
2021	 0.02194186393	Measured
2021	 0.02205442499	Measured
2021	 0.02216699845	Measured
2021	 0.01500000000	Measured
2021	 0.03800000000	Measured
2021	 0.02227958431	Measured
2021	 0.30300000000	Measured
2021	 0.02239218256	Measured
2021	 0.01400000000	Measured
2021	 0.02250479322	Measured
2021	 0.02261741629	Measured
2021	 0.02500000000	Measured
2021	 0.04200000000	Measured
2021	 0.02273005175	Measured
2021	 0.02400000000	Measured
2021	 0.02284269963	Measured
2021	 0.02295535991	Measured
2022	 0.02306803260	Measured
2022	 0.02318071770	Measured
2022	 0.02329341522	Measured
2022	 0.01700000000	Measured
2022	 0.02340612514	Measured
2022	 0.02351884748	Measured
2022	 0.02363158224	Measured
2022	 0.02374432941	Measured
2022	 0.02200000000	Measured
2022	 0.02385708900	Measured
2022	 0.02396986101	Measured
2022	 0.02408264544	Measured
2022	 0.02419544230	Measured
2022	 0.02430825158	Measured
2022	 0.02800000000	Measured
2022	 0.02700000000	Measured
2022	 1.51900000000	Measured
2022	 0.02400000000	Measured
2022	 0.02442107328	Measured
2022	 0.02453390741	Measured
2022	 0.02464675397	Measured
2022	 0.02475961296	Measured
2022	 0.01300000000	Measured
2022	 0.02487248438	Measured
2022	 0.02498536823	Measured
2022	 0.02509826452	Measured
2022	 0.01200000000	Measured
2022	 0.02521117323	Measured
2022	 0.02532409439	Measured
2022	 0.25700000000	Measured
2022	 0.01200000000	Measured
2022	 0.02543702798	Measured
2022	 0.01300000000	Measured
2022	 0.02554997402	Measured
2022	 0.02566293249	Measured
2022	 0.01300000000	Measured
2022	 0.02577590340	Measured
2022	 0.02588888676	Measured
2022	 0.02600188256	Measured
2022	 0.02400000000	Measured
2022	 0.40100000000	Measured
2022	 0.02611489081	Measured
2022	 0.02622791151	Measured
2022	 0.02634094465	Measured
2022	 0.02645399024	Measured
2022	 0.02656704829	Measured
2022	 0.02668011879	Measured
2022	 0.02679320174	Measured
2022	 0.02690629714	Measured
2022	 0.02701940501	Measured
2022	 0.02713252533	Measured
2022	 0.02724565811	Measured
2022	 0.02735880336	Measured
2022	 0.02747196106	Measured
2022	 0.01200000000	Measured
2022	 1.96300000000	Measured
2022	 0.02758513123	Measured
2022	 0.02769831386	Measured
2022	 0.02781150896	Measured
2022	 0.02792471653	Measured
2022	 0.01400000000	Measured
2022	 0.02100000000	Measured
2022	 0.03000000000	Measured
2022	 0.02803793657	Measured
2022	 0.02300000000	Measured
2022	 0.02815116908	Measured
2022	 0.02826441405	Measured
2022	 0.02837767151	Measured
2022	 0.01300000000	Measured
2022	 0.04300000000	Measured
2022	 0.02849094144	Measured
2022	 0.02860422384	Measured
2022	 0.02871751872	Measured
2022	 0.02883082608	Measured
2023	 0.02894414592	Measured
2023	 0.02905747824	Measured
2023	 0.02917082304	Measured
2023	 0.08200000000	Measured
2023	 0.02928418033	Measured
2023	 0.02939755011	Measured
2023	 0.62300000000	Measured
2023	 0.02951093237	Measured
2023	 0.02962432712	Measured
2023	 0.01500000000	Measured
2023	 0.02973773436	Measured
2023	 0.02985115409	Measured
2023	 0.02100000000	Measured
2023	 0.02200000000	Measured
2023	 0.02996458631	Measured
2023	 0.03007803103	Measured
2023	 0.03019148824	Measured
2023	 0.02100000000	Measured
2023	 0.03030495795	Measured
2023	 0.03041844016	Measured
2023	 0.02200000000	Measured
2023	 0.01200000000	Measured
2023	 0.03500000000	Measured
2023	 0.03300000000	Measured
2023	 0.01800000000	Measured
2023	 0.01800000000	Measured
