survey_year	n_no3	type
2013	 0.458396	Simulated_stat
2013	 0.476302	Simulated_stat
2013	 0.590948	Simulated_stat
2013	 0.755586	Simulated_stat
2013	 0.952454	Simulated_stat
2013	 0.962991	Simulated_stat
2013	 0.801157	Simulated_stat
2013	 0.592306	Simulated_stat
2013	 0.475859	Simulated_stat
2013	 0.438424	Simulated_stat
2013	 0.422486	Simulated_stat
2013	 0.414656	Simulated_stat
2013	 0.399328	Simulated_stat
2013	 0.380201	Simulated_stat
2013	 0.365098	Simulated_stat
2013	 0.351808	Simulated_stat
2013	 0.339027	Simulated_stat
2013	 0.324791	Simulated_stat
2013	 0.315457	Simulated_stat
2013	 0.308326	Simulated_stat
2013	 0.299750	Simulated_stat
2013	 0.290587	Simulated_stat
2013	 0.281137	Simulated_stat
2013	 0.270216	Simulated_stat
2013	 0.256129	Simulated_stat
2013	 0.242836	Simulated_stat
2013	 0.234826	Simulated_stat
2013	 0.226753	Simulated_stat
2013	 0.217615	Simulated_stat
2013	 0.208793	Simulated_stat
2013	 0.214002	Simulated_stat
2013	 0.202516	Simulated_stat
2013	 0.491233	Simulated_stat
2013	 1.556108	Simulated_stat
2013	 1.407092	Simulated_stat
2013	 1.869290	Simulated_stat
2013	 2.035879	Simulated_stat
2013	 1.999158	Simulated_stat
2013	 1.966083	Simulated_stat
2013	 1.882257	Simulated_stat
2013	 1.867435	Simulated_stat
2013	 1.855341	Simulated_stat
2013	 1.878249	Simulated_stat
2013	 1.862838	Simulated_stat
2013	 1.841170	Simulated_stat
2013	 1.816934	Simulated_stat
2013	 1.790580	Simulated_stat
2013	 1.774364	Simulated_stat
2013	 1.758071	Simulated_stat
2013	 1.740935	Simulated_stat
2013	 1.723743	Simulated_stat
2013	 1.710287	Simulated_stat
2013	 1.698031	Simulated_stat
2013	 1.686072	Simulated_stat
2013	 1.672593	Simulated_stat
2013	 1.657277	Simulated_stat
2013	 1.641182	Simulated_stat
2013	 1.705200	Simulated_stat
2013	 1.649622	Simulated_stat
2013	 1.630574	Simulated_stat
2013	 1.608722	Simulated_stat
2013	 2.358922	Simulated_stat
2013	 2.774685	Simulated_stat
2013	 2.510826	Simulated_stat
2013	 2.636790	Simulated_stat
2013	 2.548845	Simulated_stat
2013	 2.529326	Simulated_stat
2013	 2.502480	Simulated_stat
2013	 2.537503	Simulated_stat
2013	 2.225496	Simulated_stat
2013	 2.169645	Simulated_stat
2013	 2.146937	Simulated_stat
2013	 2.119727	Simulated_stat
2013	 2.088424	Simulated_stat
2013	 2.066352	Simulated_stat
2013	 2.042684	Simulated_stat
2013	 2.138205	Simulated_stat
2013	 2.081731	Simulated_stat
2013	 1.906023	Simulated_stat
2013	 1.858385	Simulated_stat
2013	 1.820626	Simulated_stat
2013	 1.788459	Simulated_stat
2013	 1.758500	Simulated_stat
2013	 2.136192	Simulated_stat
2013	 1.870582	Simulated_stat
2013	 1.850329	Simulated_stat
2013	 1.831654	Simulated_stat
2013	 1.812465	Simulated_stat
2013	 1.792373	Simulated_stat
2013	 1.771664	Simulated_stat
2013	 1.753238	Simulated_stat
2013	 1.725539	Simulated_stat
2013	 1.908264	Simulated_stat
2013	 1.791352	Simulated_stat
2013	 1.760993	Simulated_stat
2013	 1.730992	Simulated_stat
2013	 1.703639	Simulated_stat
2013	 1.674752	Simulated_stat
2013	 1.643039	Simulated_stat
2013	 1.611561	Simulated_stat
2013	 1.585250	Simulated_stat
2013	 1.560064	Simulated_stat
2013	 1.534854	Simulated_stat
2013	 1.508282	Simulated_stat
2013	 2.472846	Simulated_stat
2013	 1.702492	Simulated_stat
2013	 1.497130	Simulated_stat
2013	 1.374807	Simulated_stat
2013	 1.341868	Simulated_stat
2013	 1.309940	Simulated_stat
2013	 1.276965	Simulated_stat
2013	 1.250860	Simulated_stat
2013	 1.214174	Simulated_stat
2013	 1.191034	Simulated_stat
2013	 1.156673	Simulated_stat
2013	 1.126765	Simulated_stat
2013	 1.090109	Simulated_stat
2013	 1.051791	Simulated_stat
2013	 1.014846	Simulated_stat
2013	 0.986754	Simulated_stat
2013	 0.966432	Simulated_stat
2013	 0.951817	Simulated_stat
2013	 0.921275	Simulated_stat
2013	 0.881405	Simulated_stat
2013	 0.846032	Simulated_stat
2013	 0.820290	Simulated_stat
2013	 0.790226	Simulated_stat
2013	 0.757092	Simulated_stat
2013	 0.768520	Simulated_stat
2013	 0.766199	Simulated_stat
2013	 0.746139	Simulated_stat
2013	 0.724254	Simulated_stat
2013	 0.705164	Simulated_stat
2013	 0.705850	Simulated_stat
2013	 0.694065	Simulated_stat
2013	 0.677569	Simulated_stat
2013	 0.658770	Simulated_stat
2013	 0.634528	Simulated_stat
2013	 0.611622	Simulated_stat
2013	 0.587462	Simulated_stat
2013	 0.567331	Simulated_stat
2013	 0.548297	Simulated_stat
2013	 0.530720	Simulated_stat
2013	 0.511670	Simulated_stat
2013	 0.491311	Simulated_stat
2013	 0.470929	Simulated_stat
2013	 0.450228	Simulated_stat
2013	 0.461792	Simulated_stat
2013	 0.458490	Simulated_stat
2013	 0.441864	Simulated_stat
2013	 0.425262	Simulated_stat
2013	 0.412026	Simulated_stat
2013	 0.407717	Simulated_stat
2013	 0.394480	Simulated_stat
2013	 0.379969	Simulated_stat
2013	 0.362998	Simulated_stat
2013	 0.351118	Simulated_stat
2013	 0.373639	Simulated_stat
2013	 0.380072	Simulated_stat
2013	 0.383318	Simulated_stat
2013	 0.373842	Simulated_stat
2013	 0.362397	Simulated_stat
2013	 0.351642	Simulated_stat
2013	 0.340915	Simulated_stat
2013	 0.329501	Simulated_stat
2013	 0.317814	Simulated_stat
2013	 0.305742	Simulated_stat
2013	 0.294168	Simulated_stat
2013	 0.284210	Simulated_stat
2013	 0.276257	Simulated_stat
2013	 0.268005	Simulated_stat
2013	 0.258980	Simulated_stat
2013	 0.249168	Simulated_stat
2013	 0.239217	Simulated_stat
2013	 0.229235	Simulated_stat
2013	 0.217411	Simulated_stat
2013	 0.207071	Simulated_stat
2013	 0.198831	Simulated_stat
2013	 0.201077	Simulated_stat
2013	 0.316325	Simulated_stat
2013	 0.379915	Simulated_stat
2013	 0.381888	Simulated_stat
2013	 0.380707	Simulated_stat
2013	 0.375486	Simulated_stat
2013	 0.369999	Simulated_stat
2013	 0.365123	Simulated_stat
2013	 0.359627	Simulated_stat
2013	 0.353691	Simulated_stat
2013	 0.346595	Simulated_stat
2013	 0.339156	Simulated_stat
2013	 0.331775	Simulated_stat
2013	 0.324457	Simulated_stat
2013	 0.319342	Simulated_stat
2013	 0.313252	Simulated_stat
2013	 0.992965	Simulated_stat
2013	 1.559357	Simulated_stat
2013	 1.604605	Simulated_stat
2013	 1.591966	Simulated_stat
2013	 1.577569	Simulated_stat
2013	 1.571369	Simulated_stat
2013	 1.566520	Simulated_stat
2013	 1.561262	Simulated_stat
2013	 1.553509	Simulated_stat
2013	 1.545825	Simulated_stat
2013	 1.537716	Simulated_stat
2013	 2.812530	Simulated_stat
2013	 2.217378	Simulated_stat
2013	 2.112268	Simulated_stat
2013	 2.020871	Simulated_stat
2013	 2.035114	Simulated_stat
2013	 2.000191	Simulated_stat
2013	 1.189620	Simulated_stat
2013	 0.438453	Simulated_stat
2013	 0.343650	Simulated_stat
2013	 0.330302	Simulated_stat
2013	 0.238704	Simulated_stat
2013	 0.213280	Simulated_stat
2013	 0.197134	Simulated_stat
2013	 0.186238	Simulated_stat
2013	 0.179551	Simulated_stat
2013	 0.173753	Simulated_stat
2013	 0.169220	Simulated_stat
2013	 0.165356	Simulated_stat
2013	 0.161550	Simulated_stat
2013	 0.157784	Simulated_stat
2013	 0.154374	Simulated_stat
2013	 0.153950	Simulated_stat
2013	 0.242890	Simulated_stat
2013	 0.268444	Simulated_stat
2013	 0.316498	Simulated_stat
2013	 0.417205	Simulated_stat
2013	 0.400407	Simulated_stat
2013	 0.388719	Simulated_stat
2013	 0.394153	Simulated_stat
2013	 0.362297	Simulated_stat
2013	 0.309551	Simulated_stat
2013	 0.261115	Simulated_stat
2013	 0.222416	Simulated_stat
2013	 0.192673	Simulated_stat
2013	 0.177283	Simulated_stat
2013	 0.168242	Simulated_stat
2013	 0.183629	Simulated_stat
2013	 0.173456	Simulated_stat
2013	 0.160415	Simulated_stat
2013	 0.150375	Simulated_stat
2013	 0.147528	Simulated_stat
2013	 0.146228	Simulated_stat
2013	 0.149339	Simulated_stat
2013	 0.178911	Simulated_stat
2013	 0.179543	Simulated_stat
2013	 0.179894	Simulated_stat
2013	 0.221668	Simulated_stat
2013	 0.197569	Simulated_stat
2013	 0.186490	Simulated_stat
2013	 0.178888	Simulated_stat
2013	 0.180078	Simulated_stat
2013	 0.184292	Simulated_stat
2013	 0.185116	Simulated_stat
2013	 0.207974	Simulated_stat
2013	 0.207016	Simulated_stat
2013	 0.257792	Simulated_stat
2013	 0.267885	Simulated_stat
2013	 0.263011	Simulated_stat
2013	 0.267094	Simulated_stat
2013	 0.261626	Simulated_stat
2013	 0.258689	Simulated_stat
2013	 0.339460	Simulated_stat
2013	 0.363030	Simulated_stat
2013	 0.359499	Simulated_stat
2013	 0.362610	Simulated_stat
2013	 0.430567	Simulated_stat
2013	 0.403377	Simulated_stat
2013	 0.389400	Simulated_stat
2013	 0.380660	Simulated_stat
2014	 0.376304	Simulated_stat
2014	 0.372779	Simulated_stat
2014	 0.430918	Simulated_stat
2014	 0.397017	Simulated_stat
2014	 0.379801	Simulated_stat
2014	 0.364072	Simulated_stat
2014	 0.352632	Simulated_stat
2014	 0.337409	Simulated_stat
2014	 0.329238	Simulated_stat
2014	 0.317905	Simulated_stat
2014	 0.309804	Simulated_stat
2014	 0.302694	Simulated_stat
2014	 0.297880	Simulated_stat
2014	 0.321763	Simulated_stat
2014	 0.399669	Simulated_stat
2014	 0.571787	Simulated_stat
2014	 0.537668	Simulated_stat
2014	 0.518151	Simulated_stat
2014	 0.507843	Simulated_stat
2014	 0.496460	Simulated_stat
2014	 0.482036	Simulated_stat
2014	 0.472968	Simulated_stat
2014	 0.465780	Simulated_stat
2014	 0.460169	Simulated_stat
2014	 0.454806	Simulated_stat
2014	 0.451400	Simulated_stat
2014	 0.450151	Simulated_stat
2014	 0.451113	Simulated_stat
2014	 0.450486	Simulated_stat
2014	 0.451436	Simulated_stat
2014	 0.454445	Simulated_stat
2014	 0.458937	Simulated_stat
2014	 0.463476	Simulated_stat
2014	 0.546386	Simulated_stat
2014	 0.561049	Simulated_stat
2014	 0.607186	Simulated_stat
2014	 0.704465	Simulated_stat
2014	 0.698767	Simulated_stat
2014	 0.440410	Simulated_stat
2014	 0.311044	Simulated_stat
2014	 0.230453	Simulated_stat
2014	 0.201264	Simulated_stat
2014	 0.189656	Simulated_stat
2014	 0.179582	Simulated_stat
2014	 0.171577	Simulated_stat
2014	 0.165148	Simulated_stat
2014	 0.161366	Simulated_stat
2014	 0.157062	Simulated_stat
2014	 0.152434	Simulated_stat
2014	 0.151493	Simulated_stat
2014	 0.175151	Simulated_stat
2014	 0.237820	Simulated_stat
2014	 0.319316	Simulated_stat
2014	 0.322050	Simulated_stat
2014	 0.314648	Simulated_stat
2014	 0.321386	Simulated_stat
2014	 0.381101	Simulated_stat
2014	 0.368603	Simulated_stat
2014	 0.363420	Simulated_stat
2014	 0.455178	Simulated_stat
2014	 0.824378	Simulated_stat
2014	 0.802472	Simulated_stat
2014	 0.833040	Simulated_stat
2014	 0.808575	Simulated_stat
2014	 0.827586	Simulated_stat
2014	 0.858526	Simulated_stat
2014	 0.831936	Simulated_stat
2014	 0.826737	Simulated_stat
2014	 0.820102	Simulated_stat
2014	 0.812824	Simulated_stat
2014	 0.873757	Simulated_stat
2014	 0.850701	Simulated_stat
2014	 0.844442	Simulated_stat
2014	 0.839661	Simulated_stat
2014	 0.833389	Simulated_stat
2014	 0.826008	Simulated_stat
2014	 0.836364	Simulated_stat
2014	 0.840981	Simulated_stat
2014	 0.824622	Simulated_stat
2014	 1.198017	Simulated_stat
2014	 1.133146	Simulated_stat
2014	 1.159114	Simulated_stat
2014	 1.208967	Simulated_stat
2014	 1.295077	Simulated_stat
2014	 1.264190	Simulated_stat
2014	 1.262141	Simulated_stat
2014	 1.360932	Simulated_stat
2014	 1.403821	Simulated_stat
2014	 1.396806	Simulated_stat
2014	 1.387462	Simulated_stat
2014	 1.520282	Simulated_stat
2014	 1.499431	Simulated_stat
2014	 1.488731	Simulated_stat
2014	 1.476919	Simulated_stat
2014	 1.468394	Simulated_stat
2014	 1.734059	Simulated_stat
2014	 1.650151	Simulated_stat
2014	 1.636054	Simulated_stat
2014	 1.625186	Simulated_stat
2014	 1.615816	Simulated_stat
2014	 1.605984	Simulated_stat
2014	 2.020328	Simulated_stat
2014	 2.097932	Simulated_stat
2014	 2.087415	Simulated_stat
2014	 2.078895	Simulated_stat
2014	 2.267419	Simulated_stat
2014	 2.633864	Simulated_stat
2014	 2.460172	Simulated_stat
2014	 2.451856	Simulated_stat
2014	 2.474720	Simulated_stat
2014	 2.134389	Simulated_stat
2014	 2.098621	Simulated_stat
2014	 2.084722	Simulated_stat
2014	 2.071402	Simulated_stat
2014	 2.058368	Simulated_stat
2014	 2.041943	Simulated_stat
2014	 2.023876	Simulated_stat
2014	 2.006820	Simulated_stat
2014	 1.990214	Simulated_stat
2014	 2.063446	Simulated_stat
2014	 2.177053	Simulated_stat
2014	 1.984478	Simulated_stat
2014	 1.974239	Simulated_stat
2014	 1.981198	Simulated_stat
2014	 2.015382	Simulated_stat
2014	 1.966302	Simulated_stat
2014	 1.950643	Simulated_stat
2014	 1.989131	Simulated_stat
2014	 1.948709	Simulated_stat
2014	 1.933875	Simulated_stat
2014	 1.934691	Simulated_stat
2014	 1.743322	Simulated_stat
2014	 1.714530	Simulated_stat
2014	 1.701067	Simulated_stat
2014	 1.689732	Simulated_stat
2014	 1.677243	Simulated_stat
2014	 1.662084	Simulated_stat
2014	 1.680352	Simulated_stat
2014	 1.639010	Simulated_stat
2014	 1.621175	Simulated_stat
2014	 1.595493	Simulated_stat
2014	 1.564096	Simulated_stat
2014	 1.530480	Simulated_stat
2014	 1.507360	Simulated_stat
2014	 1.484293	Simulated_stat
2014	 1.460952	Simulated_stat
2014	 1.492430	Simulated_stat
2014	 1.981692	Simulated_stat
2014	 1.971797	Simulated_stat
2014	 1.939318	Simulated_stat
2014	 1.922361	Simulated_stat
2014	 2.106958	Simulated_stat
2014	 2.043072	Simulated_stat
2014	 2.021892	Simulated_stat
2014	 1.998416	Simulated_stat
2014	 1.971039	Simulated_stat
2014	 2.020688	Simulated_stat
2014	 1.996531	Simulated_stat
2014	 1.963901	Simulated_stat
2014	 1.924331	Simulated_stat
2014	 1.888603	Simulated_stat
2014	 1.851065	Simulated_stat
2014	 1.823567	Simulated_stat
2014	 2.659772	Simulated_stat
2014	 2.529299	Simulated_stat
2014	 2.515425	Simulated_stat
2014	 2.496438	Simulated_stat
2014	 3.007913	Simulated_stat
2014	 2.763128	Simulated_stat
2014	 2.738889	Simulated_stat
2014	 2.715405	Simulated_stat
2014	 2.693118	Simulated_stat
2014	 3.223595	Simulated_stat
2014	 2.805876	Simulated_stat
2014	 2.783889	Simulated_stat
2014	 2.761553	Simulated_stat
2014	 2.742194	Simulated_stat
2014	 2.720912	Simulated_stat
2014	 2.695134	Simulated_stat
2014	 2.666232	Simulated_stat
2014	 2.642187	Simulated_stat
2014	 2.618987	Simulated_stat
2014	 2.596642	Simulated_stat
2014	 2.575054	Simulated_stat
2014	 2.602013	Simulated_stat
2014	 2.565142	Simulated_stat
2014	 2.528169	Simulated_stat
2014	 2.501888	Simulated_stat
2014	 2.473767	Simulated_stat
2014	 2.851857	Simulated_stat
2014	 2.883722	Simulated_stat
2014	 2.851538	Simulated_stat
2014	 2.817668	Simulated_stat
2014	 2.798089	Simulated_stat
2014	 2.836343	Simulated_stat
2014	 2.822290	Simulated_stat
2014	 2.790503	Simulated_stat
2014	 2.758087	Simulated_stat
2014	 2.723662	Simulated_stat
2014	 2.684083	Simulated_stat
2014	 2.669075	Simulated_stat
2014	 2.630581	Simulated_stat
2014	 2.611376	Simulated_stat
2014	 2.572580	Simulated_stat
2014	 2.536085	Simulated_stat
2014	 2.656787	Simulated_stat
2014	 2.692037	Simulated_stat
2014	 2.661037	Simulated_stat
2014	 3.068661	Simulated_stat
2014	 3.247112	Simulated_stat
2014	 3.215705	Simulated_stat
2014	 3.188025	Simulated_stat
2014	 3.209648	Simulated_stat
2014	 3.202041	Simulated_stat
2014	 3.168575	Simulated_stat
2014	 3.134604	Simulated_stat
2014	 3.107289	Simulated_stat
2014	 3.211654	Simulated_stat
2014	 3.245378	Simulated_stat
2014	 3.220127	Simulated_stat
2014	 3.192746	Simulated_stat
2014	 3.248874	Simulated_stat
2014	 3.251619	Simulated_stat
2014	 3.227132	Simulated_stat
2014	 3.206151	Simulated_stat
2014	 3.682213	Simulated_stat
2014	 3.893123	Simulated_stat
2014	 3.873221	Simulated_stat
2014	 5.057771	Simulated_stat
2014	 4.260038	Simulated_stat
2014	 4.195201	Simulated_stat
2014	 4.178099	Simulated_stat
2014	 4.318801	Simulated_stat
2014	 4.336969	Simulated_stat
2014	 4.318719	Simulated_stat
2014	 4.373039	Simulated_stat
2014	 4.362891	Simulated_stat
2014	 4.347525	Simulated_stat
2014	 4.331814	Simulated_stat
2014	 3.330334	Simulated_stat
2014	 0.779770	Simulated_stat
2014	 0.534583	Simulated_stat
2014	 0.493377	Simulated_stat
2014	 0.478559	Simulated_stat
2014	 0.464272	Simulated_stat
2014	 0.427519	Simulated_stat
2014	 0.403113	Simulated_stat
2014	 0.394909	Simulated_stat
2014	 0.375593	Simulated_stat
2014	 0.355664	Simulated_stat
2014	 0.337366	Simulated_stat
2014	 0.322334	Simulated_stat
2014	 0.608866	Simulated_stat
2014	 0.539363	Simulated_stat
2014	 0.517117	Simulated_stat
2014	 0.508921	Simulated_stat
2014	 0.587664	Simulated_stat
2014	 0.556732	Simulated_stat
2014	 0.540004	Simulated_stat
2014	 0.522908	Simulated_stat
2014	 0.505763	Simulated_stat
2014	 0.489354	Simulated_stat
2014	 0.474827	Simulated_stat
2014	 0.468303	Simulated_stat
2014	 0.457641	Simulated_stat
2014	 0.446870	Simulated_stat
2014	 0.436564	Simulated_stat
2014	 0.429195	Simulated_stat
2014	 0.418657	Simulated_stat
2014	 0.406888	Simulated_stat
2014	 0.396294	Simulated_stat
2014	 0.546571	Simulated_stat
2014	 0.632815	Simulated_stat
2014	 0.619605	Simulated_stat
2014	 0.611218	Simulated_stat
2014	 0.601903	Simulated_stat
2014	 0.595899	Simulated_stat
2014	 0.588938	Simulated_stat
2014	 0.580841	Simulated_stat
2014	 0.574904	Simulated_stat
2014	 0.567200	Simulated_stat
2014	 0.558758	Simulated_stat
2014	 0.548256	Simulated_stat
2014	 0.539422	Simulated_stat
2014	 0.530807	Simulated_stat
2014	 0.888692	Simulated_stat
2014	 0.990446	Simulated_stat
2014	 0.965719	Simulated_stat
2014	 1.118959	Simulated_stat
2014	 1.211636	Simulated_stat
2014	 1.252685	Simulated_stat
2014	 1.223404	Simulated_stat
2014	 1.244985	Simulated_stat
2014	 1.239828	Simulated_stat
2014	 1.232805	Simulated_stat
2014	 1.226335	Simulated_stat
2014	 1.219837	Simulated_stat
2014	 1.286313	Simulated_stat
2014	 1.308759	Simulated_stat
2014	 1.286372	Simulated_stat
2014	 1.293957	Simulated_stat
2014	 1.304677	Simulated_stat
2014	 1.349820	Simulated_stat
2014	 1.466809	Simulated_stat
2014	 1.394640	Simulated_stat
2014	 1.346067	Simulated_stat
2014	 1.335079	Simulated_stat
2014	 1.327683	Simulated_stat
2014	 1.320590	Simulated_stat
2014	 1.314454	Simulated_stat
2014	 1.309019	Simulated_stat
2014	 1.361146	Simulated_stat
2014	 1.364786	Simulated_stat
2014	 1.387371	Simulated_stat
2014	 1.382582	Simulated_stat
2014	 1.354683	Simulated_stat
2014	 1.356421	Simulated_stat
2014	 1.344120	Simulated_stat
2014	 1.346811	Simulated_stat
2014	 1.327107	Simulated_stat
2014	 1.306963	Simulated_stat
2014	 1.296343	Simulated_stat
2014	 1.288325	Simulated_stat
2014	 1.286922	Simulated_stat
2014	 1.298153	Simulated_stat
2014	 1.328512	Simulated_stat
2014	 1.387010	Simulated_stat
2014	 1.330878	Simulated_stat
2014	 1.297672	Simulated_stat
2014	 1.280372	Simulated_stat
2014	 1.321798	Simulated_stat
2014	 1.243992	Simulated_stat
2014	 1.193914	Simulated_stat
2014	 1.109673	Simulated_stat
2014	 1.064398	Simulated_stat
2014	 1.031182	Simulated_stat
2014	 1.003788	Simulated_stat
2014	 0.980339	Simulated_stat
2014	 0.960356	Simulated_stat
2014	 0.949178	Simulated_stat
2014	 0.874814	Simulated_stat
2014	 0.702201	Simulated_stat
2014	 0.547141	Simulated_stat
2014	 0.467868	Simulated_stat
2014	 0.405804	Simulated_stat
2014	 0.337542	Simulated_stat
2014	 0.298507	Simulated_stat
2014	 0.249643	Simulated_stat
2014	 0.219858	Simulated_stat
2014	 0.178646	Simulated_stat
2014	 0.148331	Simulated_stat
2014	 0.136041	Simulated_stat
2014	 0.127101	Simulated_stat
2014	 0.121432	Simulated_stat
2014	 0.118428	Simulated_stat
2014	 0.116467	Simulated_stat
2014	 0.113596	Simulated_stat
2014	 0.110148	Simulated_stat
2014	 0.107834	Simulated_stat
2014	 0.106949	Simulated_stat
2014	 0.109832	Simulated_stat
2014	 0.117511	Simulated_stat
2014	 0.127791	Simulated_stat
2014	 0.140735	Simulated_stat
2014	 0.157090	Simulated_stat
2015	 0.564695	Simulated_stat
2015	 0.548042	Simulated_stat
2015	 0.481036	Simulated_stat
2015	 0.440472	Simulated_stat
2015	 0.419901	Simulated_stat
2015	 0.401337	Simulated_stat
2015	 0.386657	Simulated_stat
2015	 0.377613	Simulated_stat
2015	 0.368003	Simulated_stat
2015	 0.357674	Simulated_stat
2015	 0.355564	Simulated_stat
2015	 0.430364	Simulated_stat
2015	 0.421203	Simulated_stat
2015	 0.406859	Simulated_stat
2015	 0.439168	Simulated_stat
2015	 0.430202	Simulated_stat
2015	 0.419089	Simulated_stat
2015	 0.433110	Simulated_stat
2015	 0.439398	Simulated_stat
2015	 0.442642	Simulated_stat
2015	 0.446206	Simulated_stat
2015	 0.451263	Simulated_stat
2015	 0.457529	Simulated_stat
2015	 0.464902	Simulated_stat
2015	 0.473234	Simulated_stat
2015	 0.482361	Simulated_stat
2015	 0.661638	Simulated_stat
2015	 0.786204	Simulated_stat
2015	 0.729217	Simulated_stat
2015	 0.648449	Simulated_stat
2015	 0.602346	Simulated_stat
2015	 0.567485	Simulated_stat
2015	 0.539530	Simulated_stat
2015	 0.513801	Simulated_stat
2015	 0.490652	Simulated_stat
2015	 0.477097	Simulated_stat
2015	 0.466233	Simulated_stat
2015	 0.456950	Simulated_stat
2015	 0.447965	Simulated_stat
2015	 0.445261	Simulated_stat
2015	 0.521457	Simulated_stat
2015	 0.482184	Simulated_stat
2015	 0.401835	Simulated_stat
2015	 0.361032	Simulated_stat
2015	 0.339390	Simulated_stat
2015	 0.311759	Simulated_stat
2015	 0.283439	Simulated_stat
2015	 0.264588	Simulated_stat
2015	 0.248301	Simulated_stat
2015	 0.246088	Simulated_stat
2015	 0.222187	Simulated_stat
2015	 0.206261	Simulated_stat
2015	 0.190700	Simulated_stat
2015	 0.197773	Simulated_stat
2015	 0.196629	Simulated_stat
2015	 0.221948	Simulated_stat
2015	 0.206806	Simulated_stat
2015	 0.214365	Simulated_stat
2015	 0.207444	Simulated_stat
2015	 0.215923	Simulated_stat
2015	 0.236500	Simulated_stat
2015	 0.227928	Simulated_stat
2015	 0.220462	Simulated_stat
2015	 0.215832	Simulated_stat
2015	 0.218501	Simulated_stat
2015	 0.224225	Simulated_stat
2015	 0.219624	Simulated_stat
2015	 0.213794	Simulated_stat
2015	 0.208418	Simulated_stat
2015	 0.204030	Simulated_stat
2015	 0.358394	Simulated_stat
2015	 0.547119	Simulated_stat
2015	 0.543193	Simulated_stat
2015	 0.544869	Simulated_stat
2015	 0.554909	Simulated_stat
2015	 0.577968	Simulated_stat
2015	 0.572033	Simulated_stat
2015	 0.564867	Simulated_stat
2015	 0.558904	Simulated_stat
2015	 0.553858	Simulated_stat
2015	 0.717835	Simulated_stat
2015	 0.868603	Simulated_stat
2015	 0.841202	Simulated_stat
2015	 0.843173	Simulated_stat
2015	 0.840606	Simulated_stat
2015	 0.829846	Simulated_stat
2015	 0.823613	Simulated_stat
2015	 0.929098	Simulated_stat
2015	 1.252725	Simulated_stat
2015	 0.965799	Simulated_stat
2015	 0.891224	Simulated_stat
2015	 0.693699	Simulated_stat
2015	 0.616199	Simulated_stat
2015	 0.589367	Simulated_stat
2015	 0.583543	Simulated_stat
2015	 0.579521	Simulated_stat
2015	 0.564315	Simulated_stat
2015	 0.558388	Simulated_stat
2015	 0.553236	Simulated_stat
2015	 0.545322	Simulated_stat
2015	 0.534324	Simulated_stat
2015	 0.522544	Simulated_stat
2015	 0.513361	Simulated_stat
2015	 0.504699	Simulated_stat
2015	 0.508668	Simulated_stat
2015	 0.494325	Simulated_stat
2015	 0.636613	Simulated_stat
2015	 0.611703	Simulated_stat
2015	 0.604414	Simulated_stat
2015	 0.596117	Simulated_stat
2015	 0.585660	Simulated_stat
2015	 0.574300	Simulated_stat
2015	 1.351609	Simulated_stat
2015	 1.319372	Simulated_stat
2015	 1.309036	Simulated_stat
2015	 1.381272	Simulated_stat
2015	 1.398077	Simulated_stat
2015	 1.359689	Simulated_stat
2015	 1.351399	Simulated_stat
2015	 1.233816	Simulated_stat
2015	 1.133719	Simulated_stat
2015	 1.009021	Simulated_stat
2015	 0.995548	Simulated_stat
2015	 0.981647	Simulated_stat
2015	 0.962965	Simulated_stat
2015	 0.946251	Simulated_stat
2015	 1.007253	Simulated_stat
2015	 0.975860	Simulated_stat
2015	 0.942947	Simulated_stat
2015	 0.924632	Simulated_stat
2015	 0.910689	Simulated_stat
2015	 0.937005	Simulated_stat
2015	 0.914816	Simulated_stat
2015	 0.899054	Simulated_stat
2015	 1.034251	Simulated_stat
2015	 1.020190	Simulated_stat
2015	 1.118255	Simulated_stat
2015	 1.104340	Simulated_stat
2015	 1.099681	Simulated_stat
2015	 1.256859	Simulated_stat
2015	 1.121905	Simulated_stat
2015	 0.785398	Simulated_stat
2015	 0.768987	Simulated_stat
2015	 0.751732	Simulated_stat
2015	 0.735071	Simulated_stat
2015	 0.718186	Simulated_stat
2015	 0.703796	Simulated_stat
2015	 0.689376	Simulated_stat
2015	 0.683657	Simulated_stat
2015	 0.664757	Simulated_stat
2015	 0.649571	Simulated_stat
2015	 0.630397	Simulated_stat
2015	 0.610439	Simulated_stat
2015	 0.586899	Simulated_stat
2015	 0.562302	Simulated_stat
2015	 0.541693	Simulated_stat
2015	 0.509334	Simulated_stat
2015	 0.477336	Simulated_stat
2015	 0.464248	Simulated_stat
2015	 0.625719	Simulated_stat
2015	 0.595850	Simulated_stat
2015	 0.574438	Simulated_stat
2015	 0.549292	Simulated_stat
2015	 0.518604	Simulated_stat
2015	 0.487091	Simulated_stat
2015	 1.116835	Simulated_stat
2015	 1.050781	Simulated_stat
2015	 1.122900	Simulated_stat
2015	 1.101867	Simulated_stat
2015	 1.077628	Simulated_stat
2015	 1.598339	Simulated_stat
2015	 1.965106	Simulated_stat
2015	 1.921052	Simulated_stat
2015	 1.899109	Simulated_stat
2015	 1.878015	Simulated_stat
2015	 1.855974	Simulated_stat
2015	 1.827983	Simulated_stat
2015	 1.796930	Simulated_stat
2015	 1.766896	Simulated_stat
2015	 1.739626	Simulated_stat
2015	 1.705310	Simulated_stat
2015	 1.671691	Simulated_stat
2015	 1.633005	Simulated_stat
