survey_year	doc	type
2016	  71.9811	Simulated
2016	  74.4726	Simulated
2016	  75.6264	Simulated
2016	  74.8118	Simulated
2016	  74.1513	Simulated
2016	  73.6750	Simulated
2016	  73.3325	Simulated
2016	  73.1063	Simulated
2016	  72.9642	Simulated
2016	  72.8788	Simulated
2016	  72.8542	Simulated
2016	  72.8451	Simulated
2016	  72.8473	Simulated
2016	  72.9352	Simulated
2016	  73.0791	Simulated
2016	  73.7632	Simulated
2016	  73.4547	Simulated
2016	  73.0122	Simulated
2016	  72.8340	Simulated
2016	  72.7575	Simulated
2016	  72.7603	Simulated
2016	  74.5077	Simulated
2016	  74.7072	Simulated
2016	  74.0161	Simulated
2016	  77.5977	Simulated
2016	  67.8630	Simulated
2016	  67.2289	Simulated
2016	  68.3992	Simulated
2016	  69.3034	Simulated
2016	  69.8502	Simulated
2016	  70.7840	Simulated
2016	  71.1355	Simulated
2016	  71.3593	Simulated
2016	  71.5314	Simulated
2016	  71.6832	Simulated
2016	  71.8389	Simulated
2016	  73.4423	Simulated
2016	  73.8175	Simulated
2016	  74.2861	Simulated
2016	  61.3324	Simulated
2016	  62.0916	Simulated
2016	  59.7090	Simulated
2016	  58.3576	Simulated
2016	  60.2659	Simulated
2016	  62.2246	Simulated
2016	  63.9661	Simulated
2016	  65.4240	Simulated
2016	  71.8906	Simulated
2016	  77.1360	Simulated
2016	  76.2429	Simulated
2016	  75.5387	Simulated
2016	  81.1332	Simulated
2016	  82.9602	Simulated
2016	  81.9091	Simulated
2016	  80.8634	Simulated
2016	  79.2807	Simulated
2016	  78.2215	Simulated
2016	  83.1165	Simulated
2016	  67.3440	Simulated
2016	  61.5126	Simulated
2016	  59.2807	Simulated
2016	  58.4953	Simulated
2016	  65.4109	Simulated
2016	  66.7950	Simulated
2016	  65.4998	Simulated
2016	  68.0208	Simulated
2016	  64.2476	Simulated
2016	  62.3861	Simulated
2016	  62.3247	Simulated
2016	  62.5722	Simulated
2016	  67.1832	Simulated
2016	  68.6689	Simulated
2016	  67.1214	Simulated
2016	  67.0403	Simulated
2016	  66.8905	Simulated
2016	  70.4427	Simulated
2016	  69.2968	Simulated
2016	  63.9749	Simulated
2016	  58.5367	Simulated
2016	  51.2211	Simulated
2016	  51.0121	Simulated
2016	  48.7848	Simulated
2016	  48.5112	Simulated
2016	  51.2049	Simulated
2016	  52.0483	Simulated
2016	  53.3125	Simulated
2016	  56.8248	Simulated
2016	  49.7734	Simulated
2016	  45.6162	Simulated
2016	  43.1323	Simulated
2016	  41.2875	Simulated
2016	  41.7097	Simulated
2016	  44.9880	Simulated
2016	  46.3415	Simulated
2016	  46.3624	Simulated
2016	  37.5253	Simulated
2016	  38.8765	Simulated
2016	  40.6164	Simulated
2016	  39.9820	Simulated
2016	  40.9533	Simulated
2016	  43.4230	Simulated
2016	  44.7205	Simulated
2016	  44.0652	Simulated
2016	  42.5111	Simulated
2016	  41.6973	Simulated
2016	  41.0795	Simulated
2016	  39.5106	Simulated
2016	  36.3471	Simulated
2016	  38.1264	Simulated
2016	  39.2527	Simulated
2016	  40.0802	Simulated
2016	  38.0337	Simulated
2016	  36.4608	Simulated
2016	  37.1815	Simulated
2016	  37.6711	Simulated
2016	  40.6906	Simulated
2016	  36.9843	Simulated
2016	  36.4928	Simulated
2016	  38.5524	Simulated
2016	  36.3916	Simulated
2016	  34.7793	Simulated
2016	  35.5669	Simulated
2016	  36.6118	Simulated
2016	  38.1030	Simulated
2016	  30.2788	Simulated
2016	  34.7838	Simulated
2016	  36.3190	Simulated
2016	  35.3021	Simulated
2016	  33.6442	Simulated
2016	  35.9248	Simulated
2016	  34.6882	Simulated
2016	  36.9795	Simulated
2016	  34.2414	Simulated
2016	  36.5238	Simulated
2016	  39.1644	Simulated
2016	  39.8472	Simulated
2016	  39.8813	Simulated
2016	  35.4831	Simulated
2016	  34.5081	Simulated
2017	  33.3114	Simulated
2017	  34.8016	Simulated
2017	  35.7559	Simulated
2017	  28.9765	Simulated
2017	  31.7772	Simulated
2017	  33.0823	Simulated
2017	  31.3110	Simulated
2017	  32.3355	Simulated
2017	  35.7939	Simulated
2017	  39.2265	Simulated
2017	  40.0418	Simulated
2017	  40.5181	Simulated
2017	  39.1945	Simulated
2017	  33.5046	Simulated
2017	  33.5787	Simulated
2017	  34.0515	Simulated
2017	  34.2424	Simulated
2017	  36.3475	Simulated
2017	  37.3802	Simulated
2017	  38.1642	Simulated
2017	  39.8582	Simulated
2017	  41.1264	Simulated
2017	  38.3046	Simulated
2017	  38.9348	Simulated
2017	  39.7356	Simulated
2017	  40.8209	Simulated
2017	  41.4123	Simulated
2017	  42.0591	Simulated
2017	  37.8516	Simulated
2017	  36.6811	Simulated
2017	  39.1069	Simulated
2017	  40.4350	Simulated
2017	  37.6002	Simulated
2017	  33.9531	Simulated
2017	  35.8219	Simulated
2017	  32.3448	Simulated
2017	  29.9463	Simulated
2017	  29.8575	Simulated
2017	  31.1591	Simulated
2017	  35.5772	Simulated
2017	  35.8387	Simulated
2017	  36.1623	Simulated
2017	  37.3699	Simulated
2017	  38.3619	Simulated
2017	  39.0953	Simulated
2017	  39.3446	Simulated
2017	  40.1437	Simulated
2017	  38.3637	Simulated
2017	  31.1363	Simulated
2017	  31.7223	Simulated
2017	  32.4135	Simulated
2017	  32.0646	Simulated
2017	  32.3852	Simulated
2017	  33.4137	Simulated
2017	  35.5764	Simulated
2017	  35.3190	Simulated
2017	  32.9658	Simulated
2017	  33.9339	Simulated
2017	  38.1661	Simulated
2017	  41.1867	Simulated
2017	  41.0308	Simulated
2017	  53.1639	Simulated
2017	  40.1161	Simulated
2017	  38.6766	Simulated
2017	  41.9091	Simulated
2017	  42.4254	Simulated
2017	  42.5373	Simulated
2017	  36.0575	Simulated
2017	  37.6422	Simulated
2017	  37.8319	Simulated
2017	  38.1046	Simulated
2017	  38.5089	Simulated
2017	  38.0089	Simulated
2017	  38.1514	Simulated
2017	  40.6341	Simulated
2017	  42.5772	Simulated
2017	  42.2406	Simulated
2017	  41.8822	Simulated
2017	  42.3188	Simulated
2017	  41.9482	Simulated
2017	  41.7444	Simulated
2017	  40.7366	Simulated
2017	  40.8543	Simulated
2017	  41.6583	Simulated
2017	  42.1575	Simulated
2017	  43.0678	Simulated
2017	  43.0878	Simulated
2017	  44.8375	Simulated
2017	  46.7237	Simulated
2017	  47.1482	Simulated
2017	  49.0128	Simulated
2017	  50.3640	Simulated
2017	  51.1905	Simulated
2017	  49.9666	Simulated
2017	  48.9809	Simulated
2017	  49.5429	Simulated
2017	  40.8316	Simulated
2017	  40.4985	Simulated
2017	  43.7582	Simulated
2017	  45.3759	Simulated
2017	  47.1234	Simulated
2017	  46.7118	Simulated
2017	  46.2934	Simulated
2017	  48.2538	Simulated
2017	  46.0398	Simulated
2017	  46.1397	Simulated
2017	  46.4808	Simulated
2017	  46.3789	Simulated
2017	  46.3399	Simulated
2017	  46.1029	Simulated
2017	  45.8701	Simulated
2017	  46.6955	Simulated
2017	  47.1678	Simulated
2017	  44.9779	Simulated
2017	  44.0355	Simulated
2017	  37.9449	Simulated
2017	  34.8352	Simulated
2017	  36.3978	Simulated
2017	  38.9796	Simulated
2017	  40.2549	Simulated
2017	  41.3667	Simulated
2017	  43.3948	Simulated
2017	  45.4299	Simulated
2017	  45.3702	Simulated
2017	  46.4325	Simulated
2017	  45.9694	Simulated
2017	  45.0012	Simulated
2017	  46.8897	Simulated
2017	  44.6395	Simulated
2017	  41.5282	Simulated
2017	  42.7554	Simulated
2017	  43.5994	Simulated
2017	  48.5637	Simulated
2017	  45.6096	Simulated
2017	  46.0786	Simulated
2017	  47.1177	Simulated
2017	  47.8907	Simulated
2017	  48.8164	Simulated
2017	  51.8467	Simulated
2017	  53.1603	Simulated
2017	  53.5596	Simulated
2017	  49.8441	Simulated
2017	  49.5520	Simulated
2017	  50.5743	Simulated
2017	  49.8201	Simulated
2017	  45.8703	Simulated
2017	  47.5791	Simulated
2017	  50.0213	Simulated
2017	  52.2961	Simulated
2017	  54.2122	Simulated
2017	  55.2984	Simulated
2017	  55.7486	Simulated
2017	  55.6425	Simulated
2017	  55.4064	Simulated
2017	  56.0629	Simulated
2017	  97.2304	Simulated
2017	  75.1660	Simulated
2017	  61.8969	Simulated
2017	  56.9149	Simulated
2017	  54.9370	Simulated
2017	  56.4987	Simulated
2017	  50.2710	Simulated
2017	  50.1155	Simulated
2017	  49.8666	Simulated
2017	  51.8427	Simulated
2017	  52.3266	Simulated
2017	  52.9524	Simulated
2017	  54.6375	Simulated
2017	  54.4026	Simulated
2017	  54.0522	Simulated
2017	  55.1727	Simulated
2017	  56.8542	Simulated
2017	  57.5562	Simulated
2017	  51.5206	Simulated
2017	  47.1602	Simulated
2017	  47.6463	Simulated
2017	  50.3993	Simulated
2017	  51.3424	Simulated
2017	  50.9700	Simulated
2017	  51.6564	Simulated
2017	  53.5960	Simulated
2017	  65.2581	Simulated
2017	  61.5605	Simulated
2017	  55.1912	Simulated
2017	  49.8084	Simulated
2017	  48.8497	Simulated
2017	  50.6679	Simulated
2017	  52.6393	Simulated
2017	  54.3504	Simulated
2017	  56.8113	Simulated
2017	  59.0337	Simulated
2017	  59.1528	Simulated
2017	  59.5785	Simulated
2017	  61.0071	Simulated
2017	  62.7708	Simulated
2017	  67.5153	Simulated
2017	  67.7203	Simulated
2017	  67.9233	Simulated
2017	  68.5227	Simulated
2017	  69.0259	Simulated
2017	  43.9091	Simulated
2017	  47.2796	Simulated
2017	  52.3173	Simulated
2017	  48.9457	Simulated
2017	  48.1866	Simulated
2017	  51.4048	Simulated
2017	  52.8556	Simulated
2017	  53.8116	Simulated
2017	  53.6501	Simulated
2017	  46.7622	Simulated
2017	  49.7938	Simulated
2017	  52.2114	Simulated
2017	  55.2573	Simulated
2017	  48.3714	Simulated
2017	  45.9564	Simulated
2017	  49.9185	Simulated
2017	  52.8150	Simulated
2017	  54.1053	Simulated
2017	  98.6476	Simulated
2017	  84.7984	Simulated
2017	  69.4141	Simulated
2017	  65.6966	Simulated
2017	  75.9135	Simulated
2017	  60.5548	Simulated
2017	  58.4463	Simulated
2017	  58.5031	Simulated
2017	  60.0249	Simulated
2017	  62.2908	Simulated
2017	  64.6852	Simulated
2017	  66.4596	Simulated
2017	  67.7422	Simulated
2017	  68.5638	Simulated
2017	  69.3237	Simulated
2017	  69.7443	Simulated
2017	  69.9646	Simulated
2017	  70.2788	Simulated
2017	  70.3915	Simulated
2017	  70.5120	Simulated
2017	  70.7041	Simulated
2017	  52.6433	Simulated
2017	  48.3536	Simulated
2017	  51.9175	Simulated
2017	  56.6902	Simulated
2017	  60.6847	Simulated
2017	  63.4498	Simulated
2017	  65.2485	Simulated
2017	  66.7342	Simulated
2017	  67.7691	Simulated
2017	  68.5550	Simulated
2017	  70.7406	Simulated
2017	  72.5389	Simulated
2017	  72.2425	Simulated
2017	  71.9118	Simulated
2017	  71.6937	Simulated
2017	  75.6525	Simulated
2017	  70.7092	Simulated
2017	  69.4946	Simulated
2017	  69.7681	Simulated
2017	  70.0422	Simulated
2017	  70.2642	Simulated
2017	  70.4901	Simulated
2017	  71.4051	Simulated
2017	  71.7472	Simulated
2017	  71.6185	Simulated
2017	  71.5254	Simulated
2017	  71.4747	Simulated
2017	  71.4772	Simulated
2017	  72.0793	Simulated
2017	  72.2100	Simulated
2017	  71.9188	Simulated
2017	  71.9834	Simulated
2017	  71.8611	Simulated
2017	  71.6511	Simulated
2017	  72.5545	Simulated
2017	  72.7285	Simulated
2017	  72.3733	Simulated
2017	  72.1700	Simulated
2017	  73.4481	Simulated
2017	  73.5275	Simulated
2017	  73.0083	Simulated
2017	  72.6453	Simulated
2017	  72.4071	Simulated
2017	  75.1452	Simulated
2017	  74.0234	Simulated
2017	  71.6867	Simulated
2017	  71.5458	Simulated
2017	  73.5824	Simulated
2017	  73.7884	Simulated
2017	  73.6555	Simulated
2017	  73.6067	Simulated
2017	  78.5740	Simulated
2017	  78.9753	Simulated
2017	  76.1081	Simulated
2017	  68.7053	Simulated
2017	  50.1079	Simulated
2017	  48.2595	Simulated
2017	  49.2708	Simulated
2017	  50.7321	Simulated
2017	  53.5624	Simulated
2017	  60.1509	Simulated
2017	  60.2383	Simulated
2017	  57.8814	Simulated
2017	  57.2770	Simulated
2017	  59.6655	Simulated
2017	  58.8867	Simulated
2017	  59.1123	Simulated
2017	  54.1695	Simulated
2017	  53.2290	Simulated
2017	  53.3694	Simulated
2017	  53.5720	Simulated
2017	  54.0020	Simulated
2017	  54.0057	Simulated
2017	  59.1889	Simulated
2017	  65.0502	Simulated
2017	  55.6858	Simulated
2017	  52.5170	Simulated
2017	  51.1323	Simulated
2017	  52.0602	Simulated
2017	  54.2137	Simulated
2017	  54.5016	Simulated
2017	  50.8421	Simulated
2017	  49.6657	Simulated
2017	  49.0228	Simulated
2017	  50.1940	Simulated
2017	  48.6298	Simulated
2017	  45.4754	Simulated
2017	  40.9269	Simulated
2017	  40.6546	Simulated
2017	  42.0274	Simulated
2017	  42.4911	Simulated
2017	  39.1811	Simulated
2017	  37.5336	Simulated
2017	  38.4084	Simulated
2017	  39.5547	Simulated
2017	  38.3160	Simulated
2017	  38.1377	Simulated
2017	  37.9954	Simulated
2017	  37.0731	Simulated
2017	  36.9568	Simulated
2017	  36.6236	Simulated
2017	  38.4039	Simulated
2017	  39.5465	Simulated
2017	  36.5016	Simulated
2017	  34.1028	Simulated
2017	  33.7119	Simulated
2017	  33.9142	Simulated
2017	  34.1581	Simulated
2017	  33.1875	Simulated
2017	  32.7463	Simulated
2017	  33.4257	Simulated
2017	  33.4108	Simulated
2017	  33.0978	Simulated
2017	  33.8323	Simulated
2017	  36.7944	Simulated
2017	  33.6252	Simulated
2017	  32.5964	Simulated
2017	  32.7338	Simulated
2017	  31.8269	Simulated
2017	  35.1139	Simulated
2017	  37.2538	Simulated
2017	  32.4085	Simulated
2017	  31.9348	Simulated
2017	  31.7537	Simulated
2017	  29.6734	Simulated
2017	  31.7582	Simulated
2018	  34.3482	Simulated
2018	  38.4537	Simulated
2018	  37.5786	Simulated
2018	  36.5594	Simulated
2018	  37.4709	Simulated
2018	  38.3691	Simulated
2018	  38.6358	Simulated
2018	  38.0607	Simulated
2018	  36.7179	Simulated
2018	  35.6292	Simulated
2018	  35.2458	Simulated
2018	  34.4184	Simulated
2018	  33.7104	Simulated
2018	  34.3713	Simulated
2018	  30.6034	Simulated
2018	  34.7537	Simulated
2018	  33.8631	Simulated
2018	  33.0412	Simulated
2018	  32.6869	Simulated
2018	  31.4240	Simulated
2018	  31.6794	Simulated
2018	  31.7713	Simulated
2018	  35.5839	Simulated
2018	  37.1684	Simulated
2018	  31.1437	Simulated
2018	  34.3611	Simulated
2018	  35.4676	Simulated
2018	  35.2999	Simulated
2018	  34.7280	Simulated
2018	  36.4458	Simulated
2018	  38.2049	Simulated
2018	  36.4588	Simulated
2018	  37.3020	Simulated
2018	  36.8824	Simulated
2018	  36.2691	Simulated
2018	  35.2202	Simulated
2018	  35.1354	Simulated
2018	  35.2028	Simulated
2018	  34.2663	Simulated
2018	  37.4544	Simulated
2018	  37.0485	Simulated
2018	  38.3063	Simulated
2018	  40.2237	Simulated
2018	  39.5172	Simulated
2018	  38.7650	Simulated
2018	  37.2723	Simulated
2018	  37.2768	Simulated
2018	  38.2218	Simulated
2018	  32.9573	Simulated
2018	  30.5817	Simulated
2018	  31.6559	Simulated
2018	  32.7654	Simulated
2018	  32.1544	Simulated
2018	  31.9873	Simulated
2018	  32.9508	Simulated
2018	  33.2056	Simulated
2018	  34.5882	Simulated
2018	  34.2133	Simulated
2018	  35.4604	Simulated
2018	  30.7713	Simulated
2018	  32.5857	Simulated
2018	  33.6889	Simulated
2018	  33.7171	Simulated
2018	  34.8847	Simulated
2018	  38.3548	Simulated
2018	  31.4976	Simulated
2018	  30.6088	Simulated
2018	  31.7151	Simulated
2018	  35.0142	Simulated
2018	  36.3624	Simulated
2018	  38.2078	Simulated
2018	  41.3747	Simulated
2018	  41.1805	Simulated
2018	  40.6118	Simulated
2018	  39.0904	Simulated
2018	  34.3743	Simulated
2018	  35.4972	Simulated
2018	  35.2023	Simulated
2018	  35.6964	Simulated
2018	  36.2090	Simulated
2018	  37.9793	Simulated
2018	  35.6586	Simulated
2018	  36.5836	Simulated
2018	  36.5264	Simulated
2018	  37.9119	Simulated
2018	  38.3998	Simulated
2018	  39.6457	Simulated
2018	  40.1433	Simulated
2018	  39.2830	Simulated
2018	  39.7976	Simulated
2018	  40.6785	Simulated
2018	  29.9388	Simulated
2018	  31.4684	Simulated
2018	  35.3064	Simulated
2018	  41.3496	Simulated
2018	  43.3115	Simulated
2018	  41.4343	Simulated
2018	  63.1165	Simulated
2018	  45.0042	Simulated
2018	  45.3663	Simulated
2018	  46.2563	Simulated
2018	  47.6195	Simulated
2018	  46.5896	Simulated
2018	  48.1208	Simulated
2018	  49.6837	Simulated
2018	  48.9978	Simulated
2018	  49.0662	Simulated
2018	  38.1138	Simulated
2018	  39.5916	Simulated
2018	  44.9594	Simulated
2018	  47.4398	Simulated
2018	  49.6311	Simulated
2018	  49.0506	Simulated
2018	  49.9448	Simulated
2018	  50.3619	Simulated
2018	  49.5064	Simulated
2018	  49.6906	Simulated
2018	  48.7930	Simulated
2018	  49.3933	Simulated
2018	  51.0611	Simulated
2018	  52.9973	Simulated
2018	  53.5293	Simulated
2018	  52.8712	Simulated
2018	  52.6407	Simulated
2018	  53.1750	Simulated
2018	  57.4100	Simulated
2018	  52.1688	Simulated
2018	  53.4150	Simulated
2018	  54.4494	Simulated
2018	  55.7427	Simulated
2018	  56.9121	Simulated
2018	  56.5394	Simulated
2018	  55.9504	Simulated
2018	  56.4250	Simulated
2018	  57.6744	Simulated
2018	  58.2111	Simulated
2018	  57.0822	Simulated
2018	  51.5074	Simulated
2018	  52.6899	Simulated
2018	  52.9467	Simulated
2018	  53.8368	Simulated
2018	  55.0885	Simulated
2018	  56.3727	Simulated
2018	  57.5514	Simulated
2018	  58.5423	Simulated
2018	  63.1906	Simulated
2018	  61.5339	Simulated
2018	  60.0144	Simulated
2018	  48.6819	Simulated
2018	  50.8522	Simulated
2018	  52.5124	Simulated
2018	  53.6773	Simulated
2018	  50.9688	Simulated
2018	  48.5268	Simulated
2018	  49.8498	Simulated
2018	  51.3228	Simulated
2018	  52.2852	Simulated
2018	  53.0912	Simulated
2018	  54.0271	Simulated
2018	  55.5632	Simulated
2018	  57.1105	Simulated
2018	  57.5642	Simulated
2018	  57.8188	Simulated
2018	  57.7560	Simulated
2018	  57.3234	Simulated
2018	  57.1646	Simulated
2018	  58.8570	Simulated
2018	  53.2057	Simulated
2018	  55.0748	Simulated
2018	  55.9907	Simulated
2018	  49.9173	Simulated
2018	  47.5455	Simulated
2018	  51.6758	Simulated
2018	  50.3673	Simulated
2018	  50.3647	Simulated
2018	  50.6535	Simulated
2018	  51.3749	Simulated
2018	  51.8066	Simulated
2018	  53.4891	Simulated
2018	  54.3798	Simulated
2018	  55.8264	Simulated
2018	  56.5350	Simulated
2018	  56.6162	Simulated
2018	  57.0451	Simulated
2018	  58.0137	Simulated
2018	  59.7283	Simulated
2018	  61.7121	Simulated
2018	  63.5921	Simulated
2018	  65.0148	Simulated
2018	  67.7995	Simulated
2018	  69.1827	Simulated
2018	  69.5028	Simulated
2018	  69.8049	Simulated
2018	  70.1106	Simulated
2018	  70.4368	Simulated
2018	  74.6526	Simulated
2018	  71.1145	Simulated
2018	  70.7473	Simulated
2018	  70.7304	Simulated
2018	  70.8399	Simulated
2018	  71.0008	Simulated
2018	  71.2165	Simulated
2018	  71.4709	Simulated
2018	  71.7651	Simulated
2018	  72.0379	Simulated
2018	  72.3066	Simulated
2018	  72.6017	Simulated
2018	  72.9139	Simulated
2018	  73.2031	Simulated
2018	  73.4580	Simulated
2018	  73.6251	Simulated
2018	  73.6534	Simulated
2018	  73.7048	Simulated
2018	  73.7617	Simulated
2018	  73.8124	Simulated
2018	  73.7967	Simulated
2018	  73.8819	Simulated
2018	  73.5906	Simulated
2018	  75.5551	Simulated
2018	  74.8320	Simulated
2018	  73.7128	Simulated
2018	  73.3094	Simulated
2018	  76.4863	Simulated
2018	  76.5972	Simulated
2018	  75.1771	Simulated
2018	  74.2206	Simulated
2018	  73.5931	Simulated
2018	  73.1483	Simulated
2018	  73.3423	Simulated
2018	  72.7962	Simulated
2018	  72.4660	Simulated
2018	  72.3563	Simulated
2018	  72.3704	Simulated
2018	  72.4659	Simulated
2018	  72.6080	Simulated
2018	  78.0441	Simulated
2018	  77.6215	Simulated
2018	  75.9669	Simulated
2018	  74.9134	Simulated
2018	  74.1472	Simulated
2018	  73.5589	Simulated
2018	  73.1552	Simulated
2018	  72.8655	Simulated
2018	  72.7129	Simulated
2018	  73.0624	Simulated
2018	  72.9835	Simulated
2018	  72.5480	Simulated
2018	  72.3816	Simulated
2018	  72.1734	Simulated
2018	  72.2130	Simulated
2018	  72.0825	Simulated
2018	  74.0971	Simulated
2018	  74.7580	Simulated
2018	  73.9608	Simulated
2018	  73.3598	Simulated
2018	  72.9607	Simulated
2018	  73.3557	Simulated
2018	  73.3050	Simulated
2018	  72.8944	Simulated
2018	  72.6230	Simulated
2018	  72.4560	Simulated
2018	  72.3384	Simulated
2018	  72.2672	Simulated
2018	  72.3642	Simulated
2018	  72.2880	Simulated
2018	  72.2150	Simulated
2018	  72.2138	Simulated
2018	  72.2553	Simulated
2018	  72.3140	Simulated
2018	  72.3939	Simulated
2018	  72.3586	Simulated
2018	  72.3531	Simulated
2018	  72.4158	Simulated
2018	  72.8452	Simulated
2018	  73.2943	Simulated
2018	  73.0806	Simulated
2018	  72.8307	Simulated
2018	  72.5824	Simulated
2018	  73.6945	Simulated
2018	  73.8725	Simulated
2018	  73.4273	Simulated
2018	  73.1803	Simulated
2018	  76.2298	Simulated
2018	  76.7551	Simulated
2018	  77.5407	Simulated
2018	  69.3658	Simulated
2018	  68.5183	Simulated
2018	  69.1967	Simulated
2018	  69.7707	Simulated
2018	  70.2600	Simulated
2018	  70.6900	Simulated
2018	  71.0815	Simulated
2018	  71.4310	Simulated
2018	  74.0850	Simulated
2018	  76.2352	Simulated
2018	  78.7316	Simulated
2018	  78.1872	Simulated
2018	  75.9267	Simulated
2018	  73.9360	Simulated
2018	  72.8315	Simulated
2018	  72.2131	Simulated
2018	  72.0095	Simulated
2018	  71.8971	Simulated
2018	  72.1367	Simulated
2018	  72.3063	Simulated
2018	  72.2665	Simulated
2018	  72.3072	Simulated
2018	  72.3521	Simulated
2018	  73.3005	Simulated
2018	  73.2210	Simulated
2018	  54.0354	Simulated
2018	  52.5943	Simulated
2018	  53.3813	Simulated
2018	  54.6598	Simulated
2018	  56.0626	Simulated
2018	  57.3681	Simulated
2018	  58.6152	Simulated
2018	  62.8470	Simulated
2018	  63.8473	Simulated
2018	  63.2562	Simulated
2018	  62.9223	Simulated
2018	  66.8110	Simulated
2018	  75.0053	Simulated
2018	  60.7543	Simulated
2018	  54.1755	Simulated
2018	  51.2534	Simulated
2018	  49.9185	Simulated
2018	  46.1073	Simulated
2018	  44.3973	Simulated
2018	  43.5861	Simulated
2018	  43.3803	Simulated
2018	  40.7892	Simulated
2018	  39.6298	Simulated
2018	  42.2716	Simulated
2018	  42.5262	Simulated
2018	  37.0332	Simulated
2018	  37.8060	Simulated
2018	  40.8727	Simulated
2018	  43.4217	Simulated
2018	  43.6334	Simulated
2018	  42.4101	Simulated
2018	  39.5490	Simulated
2018	  41.9977	Simulated
2018	  41.5868	Simulated
2018	  41.8707	Simulated
2018	  40.9520	Simulated
2018	  40.7230	Simulated
2018	  35.8213	Simulated
2018	  35.3461	Simulated
2018	  35.6334	Simulated
2018	  35.8918	Simulated
2018	  36.4611	Simulated
2018	  37.3942	Simulated
2018	  35.5593	Simulated
2018	  34.9695	Simulated
2018	  36.5989	Simulated
2018	  38.9153	Simulated
2018	  40.1185	Simulated
2018	  40.5307	Simulated
2018	  38.9826	Simulated
2018	  39.6508	Simulated
2018	  40.0483	Simulated
2018	  39.8779	Simulated
2018	  40.5391	Simulated
2018	  40.4381	Simulated
2019	  40.7865	Simulated
2019	  40.5442	Simulated
2019	  39.6360	Simulated
2019	  36.1446	Simulated
2019	  37.4198	Simulated
2019	  34.3872	Simulated
2019	  36.7239	Simulated
2019	  34.4207	Simulated
2019	  36.9699	Simulated
2019	  37.9110	Simulated
2019	  36.2587	Simulated
2019	  35.8623	Simulated
2019	  37.0420	Simulated
2019	  38.6193	Simulated
2019	  39.4740	Simulated
2019	  35.9520	Simulated
2019	  36.5670	Simulated
2019	  38.1415	Simulated
2019	  37.9460	Simulated
2019	  36.6048	Simulated
2019	  35.7957	Simulated
2019	  35.1589	Simulated
2019	  37.8841	Simulated
2019	  39.1854	Simulated
2019	  38.9729	Simulated
2019	  39.6661	Simulated
2019	  39.7842	Simulated
2019	  40.0031	Simulated
2019	  36.9117	Simulated
2019	  34.9563	Simulated
2019	  35.3171	Simulated
2019	  35.3866	Simulated
2019	  33.6696	Simulated
2019	  36.7416	Simulated
2019	  38.7782	Simulated
2019	  39.4877	Simulated
2019	  40.0180	Simulated
2019	  36.0945	Simulated
2019	  34.0840	Simulated
2019	  33.4618	Simulated
2019	  36.2696	Simulated
2019	  38.9500	Simulated
2019	  39.0154	Simulated
2019	  38.7940	Simulated
2019	  38.8524	Simulated
2019	  40.1773	Simulated
2019	  39.6194	Simulated
2019	  39.1689	Simulated
2019	  36.4989	Simulated
2019	  35.7951	Simulated
2019	  37.2565	Simulated
2019	  38.8887	Simulated
2019	  40.4541	Simulated
2019	  41.9569	Simulated
2019	  39.9859	Simulated
2019	  38.6160	Simulated
2019	  40.0638	Simulated
2019	  41.8641	Simulated
2019	  43.8213	Simulated
2019	  40.9194	Simulated
2019	  41.5087	Simulated
2019	  40.9981	Simulated
2019	  40.6557	Simulated
2019	  43.0905	Simulated
2019	  44.5367	Simulated
2019	  43.6624	Simulated
2019	  40.7856	Simulated
2019	  41.6908	Simulated
2019	  42.6805	Simulated
2019	  43.1140	Simulated
2019	  35.9889	Simulated
2019	  35.8244	Simulated
2019	  39.0990	Simulated
2019	  40.8321	Simulated
2019	  40.8166	Simulated
2019	  42.2175	Simulated
2019	  42.3239	Simulated
2019	  42.9010	Simulated
2019	  41.3473	Simulated
2019	  40.2171	Simulated
2019	  41.9177	Simulated
2019	  44.5923	Simulated
2019	  45.6277	Simulated
2019	  45.6906	Simulated
2019	  44.7267	Simulated
2019	  44.7216	Simulated
2019	  45.5732	Simulated
2019	  45.2552	Simulated
2019	  46.5103	Simulated
2019	  47.4945	Simulated
2019	  47.9197	Simulated
2019	  46.9404	Simulated
2019	  45.9592	Simulated
2019	  45.3905	Simulated
2019	  45.7002	Simulated
2019	  45.1088	Simulated
2019	  45.5511	Simulated
2019	  46.5444	Simulated
2019	  45.4105	Simulated
2019	  43.9213	Simulated
2019	  43.8379	Simulated
2019	  43.1913	Simulated
2019	  43.3728	Simulated
2019	  42.9936	Simulated
2019	  41.9440	Simulated
2019	  42.6330	Simulated
2019	  45.0594	Simulated
2019	  46.7070	Simulated
2019	  48.5808	Simulated
2019	  50.4705	Simulated
2019	  51.9836	Simulated
2019	  55.9455	Simulated
2019	  47.9961	Simulated
2019	  49.0608	Simulated
2019	  50.1126	Simulated
2019	  52.1595	Simulated
2019	  53.0824	Simulated
2019	  53.2595	Simulated
2019	  52.8279	Simulated
2019	  52.2248	Simulated
2019	  52.2388	Simulated
2019	  52.9897	Simulated
2019	  53.8044	Simulated
2019	  53.8147	Simulated
2019	  53.5302	Simulated
2019	  53.8884	Simulated
2019	  47.5522	Simulated
2019	  43.1675	Simulated
2019	  43.6554	Simulated
2019	  44.3775	Simulated
